Age,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,MaritalStatus_Single,OverTime_No,OverTime_Yes,CompensationSatisfaction,ExperienceRatio,CommuteSatisfactionRatio,StagnationScore,SatisfactionIndex,JobSatisfaction_WorkLifeBalance,PCA1,PCA2,Attrition
36.0,4.0,3.0,2.0,4.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0,3.5,0.19444444444444445,0.25,0.021538461538461538,0.74,12.0,-2.611261406430838,-2.3329868640325486,0
36.0,1.0,2.0,3.0,4.0,8.0,16.0,13.0,9.0,0.0,1.0,0.0,0.20512820512820512,0.4444444444444444,0.75,0.28923076923076924,0.5599999999999999,12.0,2.3506298687312617,-2.4245574271206114,0
57.0,4.0,3.0,2.0,3.0,7.0,15.0,3.0,2.0,0.0,1.0,0.0,1.1666666666666667,0.2631578947368421,0.3333333333333333,0.07384615384615383,0.66,9.0,-0.47167237996768796,-0.924100287035407,0
40.0,4.0,4.0,1.0,3.0,1.0,10.0,7.0,7.0,0.0,0.0,1.0,0.14285714285714285,0.25,3.3333333333333335,0.15999999999999998,0.66,9.0,-0.8072489182772183,-0.6729336477284668,0
21.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.6666666666666666,0.14285714285714285,2.25,0.08307692307692306,0.5,8.0,-1.8107051499561704,-1.119585013353661,0
33.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.030303030303030304,1.6666666666666667,0.021538461538461538,0.66,9.0,-4.001296062417017,-0.8623973321771192,1
37.0,3.0,3.0,1.0,1.0,4.0,17.0,5.0,4.0,0.0,1.0,0.0,0.8,0.4594594594594595,10.0,0.1076923076923077,0.43999999999999995,3.0,-0.06781191195326298,2.6360319635624196,0
46.0,3.0,3.0,2.0,3.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,3.0,0.15217391304347827,2.3333333333333335,0.021538461538461538,0.6599999999999999,12.0,-2.5856803137857804,-1.588355527689174,0
41.0,1.0,3.0,2.0,2.0,8.0,8.0,8.0,7.0,1.0,1.0,0.0,0.5,0.1951219512195122,2.0,0.2369230769230769,0.4,6.0,0.8040923841873064,0.527416575967273,1
50.0,4.0,2.0,3.0,4.0,9.0,20.0,4.0,3.0,1.0,1.0,0.0,0.75,0.4,2.5,0.09538461538461537,0.74,12.0,0.8994272183243914,-2.0882533805393493,0
40.0,3.0,2.0,2.0,3.0,7.0,8.0,6.0,4.0,0.0,0.0,1.0,0.5833333333333334,0.2,7.333333333333333,0.13846153846153844,0.6,9.0,-0.5439560555041986,-0.26607916427668554,1
31.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0967741935483871,4.5,0.06153846153846154,0.5199999999999999,6.0,-2.6627340237748807,0.7935438194958527,0
21.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.047619047619047616,6.0,0.021538461538461538,0.5199999999999999,6.0,-3.9470310227253584,0.9519822187333652,1
29.0,4.0,3.0,1.0,4.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.20689655172413793,5.75,0.07384615384615383,0.74,12.0,-2.0863611149229198,-1.700309571159773,0
35.0,3.0,2.0,2.0,2.0,7.0,10.0,1.0,1.0,1.0,1.0,0.0,3.5,0.2857142857142857,4.5,0.021538461538461538,0.5199999999999999,6.0,-1.9908463163979522,0.8693270796909577,0
27.0,4.0,3.0,1.0,2.0,4.0,5.0,5.0,2.0,0.0,1.0,0.0,0.8,0.18518518518518517,0.5,0.1076923076923077,0.58,6.0,-1.8167503922301458,0.3438192429559488,0
28.0,2.0,3.0,2.0,4.0,6.0,7.0,7.0,5.0,1.0,1.0,0.0,0.42857142857142855,0.25,2.25,0.15076923076923077,0.62,12.0,-0.4223972753710913,-2.22515929237815,0
49.0,2.0,2.0,3.0,3.0,9.0,26.0,5.0,2.0,1.0,1.0,0.0,0.6,0.5306122448979592,2.3333333333333335,0.1076923076923077,0.54,9.0,1.5618359408345022,-0.7162611622460875,0
51.0,3.0,3.0,2.0,4.0,6.0,18.0,7.0,7.0,0.0,1.0,0.0,0.42857142857142855,0.35294117647058826,3.5,0.15076923076923077,0.62,8.0,0.6633631390046106,-0.9304253295172882,0
36.0,4.0,3.0,1.0,3.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.6666666666666666,0.06153846153846154,0.66,9.0,-2.263613144337641,-0.9137273430254377,0
34.0,1.0,4.0,2.0,4.0,6.0,9.0,5.0,2.0,1.0,0.0,1.0,0.6,0.2647058823529412,4.75,0.1076923076923077,0.5,8.0,-0.9181784060802944,-0.7564727807113915,1
55.0,3.0,3.0,4.0,4.0,10.0,30.0,5.0,4.0,1.0,0.0,1.0,0.5,0.5454545454545454,0.5,0.11692307692307692,0.6799999999999999,12.0,2.530721883167207,-2.2981804187548125,0
24.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,0.5,0.20833333333333334,3.3333333333333335,0.1076923076923077,0.7200000000000001,12.0,-1.1242968292928779,-1.6471975952863882,0
30.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.03333333333333333,1.0,0.021538461538461538,0.5199999999999999,6.0,-3.9064924985558065,0.4410844456947617,0
26.0,3.0,3.0,1.0,1.0,3.0,7.0,6.0,4.0,1.0,1.0,0.0,0.5,0.2692307692307692,3.0,0.1292307692307692,0.43999999999999995,3.0,-1.0395701960677146,1.9621724320732121,1
22.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.5,0.09090909090909091,5.5,0.052307692307692305,0.4,6.0,-2.7817309478648005,0.8890422957773025,0
36.0,2.0,2.0,3.0,3.0,8.0,10.0,10.0,9.0,0.0,1.0,0.0,0.26666666666666666,0.2777777777777778,0.6666666666666666,0.29846153846153844,0.54,9.0,2.0643829994669742,-1.0437843109443754,0
30.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1,1.0,0.021538461538461538,0.6799999999999999,12.0,-3.5118019637540963,-2.2746499218361316,1
37.0,4.0,3.0,1.0,1.0,3.0,18.0,18.0,7.0,0.0,1.0,0.0,0.16666666666666666,0.4864864864864865,14.0,0.49846153846153846,0.44000000000000006,2.0,3.4098368308227087,3.522865792865151,0
40.0,4.0,3.0,2.0,2.0,6.0,8.0,5.0,4.0,0.0,1.0,0.0,0.6,0.2,1.0,0.11692307692307692,0.58,6.0,-0.8250341722011765,0.4360004419128464,0
42.0,2.0,3.0,1.0,1.0,2.0,8.0,5.0,2.0,0.0,1.0,0.0,0.4,0.19047619047619047,1.0,0.11692307692307692,0.38,3.0,-1.624172810947224,1.8705301763569293,0
37.0,3.0,3.0,2.0,2.0,4.0,18.0,1.0,0.0,1.0,0.0,1.0,2.0,0.4864864864864865,5.0,0.021538461538461538,0.45999999999999996,4.0,-0.8616798586394673,1.7242622543496353,0
43.0,1.0,2.0,4.0,2.0,10.0,25.0,25.0,10.0,0.0,1.0,0.0,0.1,0.5813953488372093,6.0,0.5661538461538461,0.4,6.0,5.5001462665019,0.8401344800816799,0
40.0,2.0,2.0,2.0,3.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5,0.6666666666666666,0.021538461538461538,0.54,9.0,-0.7125548291331298,-0.853016396664435,0
54.0,1.0,3.0,5.0,1.0,10.0,24.0,4.0,2.0,0.0,1.0,0.0,0.5,0.4444444444444444,5.0,0.09538461538461537,0.25999999999999995,2.0,1.9243266929950547,2.88822443630726,0
34.0,3.0,3.0,2.0,3.0,7.0,6.0,3.0,2.0,0.0,1.0,0.0,1.1666666666666667,0.17647058823529413,1.3333333333333333,0.07384615384615383,0.6,9.0,-1.4924679406875598,-0.8777591939487639,0
31.0,2.0,3.0,2.0,1.0,5.0,13.0,13.0,10.0,0.0,1.0,0.0,0.19230769230769232,0.41935483870967744,7.0,0.3076923076923077,0.26,1.0,1.9413311572938934,3.5059209182020443,0
43.0,4.0,3.0,1.0,4.0,1.0,8.0,3.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.18604651162790697,5.25,0.07384615384615383,0.74,12.0,-1.9872065573956688,-1.7248642596136774,0
43.0,3.0,3.0,2.0,3.0,5.0,8.0,5.0,2.0,0.0,0.0,1.0,0.5,0.18604651162790697,2.6666666666666665,0.1076923076923077,0.6,9.0,-1.2350033235562958,-0.7440906008609031,0
25.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,0.0,1.0,0.5,0.2,1.0,0.11692307692307692,0.62,12.0,-0.9631975550817918,-2.3947842660166554,0
37.0,2.0,3.0,2.0,3.0,5.0,15.0,13.0,11.0,0.0,0.0,1.0,0.19230769230769232,0.40540540540540543,8.333333333333334,0.3723076923076923,0.54,9.0,2.827656332769528,-0.13371182565442685,0
31.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,1.0,0.0,0.25,0.12903225806451613,1.0,0.11384615384615383,0.5,3.0,-1.9457694305028335,1.802716602128754,0
39.0,2.0,3.0,5.0,3.0,10.0,21.0,21.0,8.0,0.0,0.0,1.0,0.09523809523809523,0.5384615384615384,0.3333333333333333,0.46153846153846156,0.54,9.0,4.545183085296826,-1.102332132425286,0
56.0,3.0,4.0,4.0,1.0,9.0,36.0,7.0,7.0,0.0,1.0,0.0,0.32142857142857145,0.6428571428571429,6.0,0.2153846153846154,0.38,2.0,4.32627338370623,3.002111306645817,0
30.0,2.0,3.0,2.0,3.0,7.0,6.0,5.0,4.0,1.0,1.0,0.0,0.7,0.2,4.0,0.14461538461538462,0.54,9.0,-0.43666283176276394,-0.6057508284417285,0
41.0,2.0,4.0,3.0,1.0,8.0,10.0,10.0,7.0,0.0,1.0,0.0,0.26666666666666666,0.24390243902439024,1.0,0.2153846153846154,0.38,3.0,0.7233758439605568,1.7878046742708409,0
28.0,3.0,3.0,2.0,1.0,5.0,10.0,10.0,0.0,0.0,1.0,0.0,0.25,0.35714285714285715,17.0,0.2246153846153846,0.43999999999999995,3.0,0.4011876164312073,3.1393319722995954,0
25.0,1.0,3.0,1.0,1.0,4.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,0.24,3.0,0.043076923076923075,0.31999999999999995,3.0,-2.172862492649508,2.0585973194475002,1
52.0,4.0,2.0,3.0,3.0,8.0,28.0,5.0,4.0,0.0,0.0,1.0,0.5333333333333333,0.5384615384615384,1.0,0.1076923076923077,0.66,9.0,1.7736187351483395,-0.8846041365390876,0
45.0,1.0,3.0,1.0,4.0,2.0,8.0,2.0,2.0,0.0,1.0,0.0,1.0,0.17777777777777778,2.5,0.043076923076923075,0.5,8.0,-2.3856502572033835,-0.9920936624685549,0
52.0,4.0,3.0,4.0,4.0,10.0,31.0,5.0,2.0,0.0,1.0,0.0,0.5,0.5961538461538461,1.0,0.11692307692307692,0.6199999999999999,4.0,2.570511996229963,-0.13683283186907616,0
42.0,1.0,3.0,2.0,3.0,5.0,19.0,5.0,4.0,0.0,1.0,0.0,0.5,0.4523809523809524,9.666666666666666,0.1076923076923077,0.4800000000000001,9.0,0.4008206381443766,0.11645040007094225,0
30.0,3.0,1.0,2.0,4.0,7.0,11.0,5.0,4.0,1.0,1.0,0.0,0.7,0.36666666666666664,0.5,0.1076923076923077,0.6799999999999999,12.0,-0.07289872617774812,-2.4246735357333407,0
60.0,1.0,3.0,5.0,1.0,10.0,33.0,29.0,8.0,0.0,1.0,0.0,0.06896551724137931,0.55,7.0,0.726153846153846,0.2,1.0,7.40662000760089,3.575409118598899,0
46.0,3.0,3.0,2.0,3.0,5.0,19.0,10.0,7.0,0.0,1.0,0.0,0.25,0.41304347826086957,6.0,0.2153846153846154,0.54,6.0,1.1658428569531822,0.5379911225660232,0
42.0,4.0,2.0,2.0,4.0,5.0,7.0,6.0,5.0,0.0,1.0,0.0,0.4166666666666667,0.16666666666666666,7.0,0.1292307692307692,0.8,16.0,-0.9022214666797735,-2.667620952926313,0
24.0,1.0,3.0,1.0,2.0,3.0,6.0,5.0,3.0,1.0,0.0,1.0,0.6,0.25,0.5,0.11692307692307692,0.4,6.0,-1.1501134108192879,0.39402941222692633,1
34.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.08823529411764706,2.0,0.052307692307692305,0.6000000000000001,6.0,-2.858242337185546,0.04488783108193489,1
38.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02631578947368421,0.5,0.021538461538461538,0.74,12.0,-3.657342565682114,-2.395638738347765,0
40.0,3.0,3.0,5.0,3.0,10.0,21.0,20.0,15.0,0.0,1.0,0.0,0.1,0.525,0.6666666666666666,0.44,0.6,9.0,4.944457615517268,-1.0971500388363553,0
26.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.11538461538461539,5.75,0.0646153846153846,0.44000000000000006,4.0,-2.677018806323047,0.3595308098491995,0
30.0,3.0,3.0,1.0,4.0,1.0,9.0,5.0,3.0,0.0,1.0,0.0,0.2,0.3,0.75,0.11692307692307692,0.5599999999999999,4.0,-1.2697774998745182,-0.24548064502561676,0
29.0,2.0,2.0,3.0,3.0,9.0,10.0,10.0,2.0,0.0,1.0,0.0,0.3,0.3448275862068966,1.0,0.2153846153846154,0.54,9.0,0.8511440010302429,-1.019028295729406,0
29.0,3.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,0.20689655172413793,12.5,0.052307692307692305,0.58,8.0,-2.2214906351166,0.8405439309729684,1
19.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.05263157894736842,0.5,0.021538461538461538,0.62,16.0,-3.216673478412075,-3.455753966786865,1
30.0,3.0,3.0,3.0,1.0,8.0,10.0,9.0,8.0,0.0,1.0,0.0,0.2962962962962963,0.3333333333333333,22.0,0.25846153846153846,0.43999999999999995,3.0,1.9577784658742992,3.52803545793725,0
57.0,1.0,2.0,4.0,4.0,10.0,32.0,1.0,0.0,0.0,1.0,0.0,2.5,0.5614035087719298,7.25,0.021538461538461538,0.5,8.0,1.2692998024324345,-0.31956710280099054,0
50.0,2.0,2.0,4.0,3.0,10.0,28.0,27.0,10.0,0.0,1.0,0.0,0.09259259259259259,0.56,9.666666666666666,0.72,0.54,9.0,7.267096478972184,-0.005474660408768885,0
30.0,3.0,3.0,1.0,4.0,2.0,12.0,11.0,7.0,1.0,1.0,0.0,0.18181818181818182,0.4,0.5,0.2923076923076923,0.62,8.0,1.126198145856434,-1.3613619773569066,0
60.0,3.0,2.0,3.0,1.0,9.0,22.0,18.0,13.0,0.0,1.0,0.0,0.16666666666666666,0.36666666666666664,28.0,0.5076923076923077,0.5,4.0,5.085067293696963,3.4139888334233697,0
47.0,1.0,3.0,2.0,4.0,6.0,20.0,5.0,0.0,0.0,1.0,0.0,0.6,0.425531914893617,0.5,0.1076923076923077,0.5599999999999999,12.0,0.09812945627898949,-2.28277568946038,0
46.0,1.0,3.0,4.0,3.0,10.0,26.0,3.0,2.0,0.0,1.0,0.0,0.8333333333333334,0.5652173913043478,0.6666666666666666,0.0646153846153846,0.36000000000000004,3.0,1.6761601908161032,0.9412891983707986,0
35.0,4.0,1.0,1.0,3.0,5.0,6.0,5.0,4.0,1.0,1.0,0.0,1.0,0.17142857142857143,7.333333333333333,0.14461538461538462,0.66,9.0,-1.015384313630351,-0.2721348708066601,0
54.0,3.0,3.0,2.0,3.0,4.0,19.0,1.0,0.0,1.0,1.0,0.0,2.0,0.35185185185185186,2.6666666666666665,0.021538461538461538,0.6,9.0,-1.1723351403565043,-0.6029401367720032,0
34.0,4.0,2.0,1.0,3.0,3.0,14.0,7.0,3.0,0.0,1.0,0.0,0.42857142857142855,0.4117647058823529,0.6666666666666666,0.1969230769230769,0.66,9.0,0.4796352587704773,-0.9357900399870085,0
46.0,3.0,2.0,3.0,4.0,8.0,15.0,3.0,2.0,0.0,0.0,1.0,0.8888888888888888,0.32608695652173914,2.5,0.07384615384615383,0.6799999999999999,12.0,0.025086015150582258,-2.0753498812253817,0
31.0,3.0,3.0,3.0,2.0,9.0,13.0,13.0,8.0,0.0,1.0,0.0,0.23076923076923078,0.41935483870967744,4.5,0.27999999999999997,0.58,8.0,2.1559927654942106,-0.06053324822406609,0
33.0,2.0,3.0,3.0,3.0,9.0,15.0,7.0,6.0,0.0,0.0,1.0,0.42857142857142855,0.45454545454545453,5.0,0.2153846153846154,0.6,12.0,2.282895699696736,-1.3522151851588655,1
33.0,1.0,1.0,1.0,4.0,4.0,8.0,4.0,3.0,0.0,1.0,0.0,1.0,0.24242424242424243,2.5,0.09538461538461537,0.5599999999999999,12.0,-1.4749507058579039,-2.1285797646718,1
30.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,0.13333333333333333,3.5,0.07384615384615383,0.58,6.0,-2.390120913283265,0.6899040631204472,0
35.0,4.0,3.0,3.0,3.0,8.0,10.0,8.0,7.0,0.0,0.0,1.0,0.3333333333333333,0.2857142857142857,5.333333333333333,0.1723076923076923,0.66,9.0,0.5877512865370196,-0.5148294522943723,0
31.0,1.0,3.0,3.0,3.0,8.0,12.0,1.0,0.0,0.0,1.0,0.0,2.6666666666666665,0.3870967741935484,6.666666666666667,0.021538461538461538,0.4800000000000001,9.0,-0.9540542517469359,-0.1851026372309399,1
34.0,2.0,3.0,3.0,1.0,9.0,11.0,3.0,2.0,0.0,0.0,1.0,1.0,0.3235294117647059,23.0,0.0646153846153846,0.38,3.0,-0.2780963884533424,3.702980926439559,1
42.0,2.0,3.0,1.0,3.0,1.0,8.0,2.0,2.0,0.0,1.0,0.0,0.5,0.19047619047619047,1.6666666666666667,0.06153846153846154,0.54,9.0,-2.015137136864743,-0.7609296109912527,0
36.0,2.0,3.0,3.0,4.0,9.0,10.0,10.0,3.0,1.0,1.0,0.0,0.3,0.2777777777777778,2.5,0.29846153846153844,0.56,8.0,1.94683050254459,-1.0568377595857241,0
22.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.18181818181818182,1.3333333333333333,0.052307692307692305,0.6,9.0,-2.1110539991750628,-0.8900655117204698,1
48.0,2.0,3.0,2.0,4.0,4.0,14.0,9.0,7.0,0.0,1.0,0.0,0.2222222222222222,0.2916666666666667,0.5,0.24923076923076923,0.62,12.0,1.0462687177656986,-2.3524394250915277,0
55.0,1.0,3.0,4.0,2.0,10.0,37.0,10.0,9.0,1.0,1.0,0.0,0.25,0.6727272727272727,9.0,0.27999999999999997,0.4,6.0,5.0993102892111555,1.3361577332124688,0
41.0,4.0,3.0,2.0,4.0,7.0,16.0,14.0,3.0,1.0,1.0,0.0,0.25,0.3902439024390244,2.5,0.31076923076923074,0.74,12.0,1.4497318725974118,-2.1625424961209148,0
35.0,2.0,3.0,2.0,3.0,5.0,15.0,11.0,9.0,0.0,1.0,0.0,0.22727272727272727,0.42857142857142855,0.3333333333333333,0.2923076923076923,0.54,9.0,2.020539637736442,-1.0192146898791452,0
40.0,2.0,3.0,4.0,3.0,9.0,22.0,20.0,6.0,1.0,1.0,0.0,0.1125,0.55,2.0,0.47692307692307695,0.54,9.0,4.496809890543026,-0.8556407688238531,0
39.0,3.0,3.0,1.0,3.0,4.0,8.0,8.0,3.0,0.0,1.0,0.0,0.5,0.20512820512820512,2.6666666666666665,0.1723076923076923,0.6,9.0,-1.0734122208280001,-0.7824583113398172,0
31.0,2.0,3.0,2.0,4.0,7.0,10.0,6.0,5.0,1.0,0.0,1.0,0.5833333333333334,0.3225806451612903,0.5,0.1292307692307692,0.68,16.0,-0.10383786937272715,-3.4382715760946345,0
42.0,4.0,3.0,3.0,1.0,8.0,10.0,10.0,9.0,0.0,0.0,1.0,0.26666666666666666,0.23809523809523808,24.0,0.26153846153846155,0.44000000000000006,2.0,1.5594807268992974,4.298906527514243,0
45.0,4.0,3.0,2.0,2.0,5.0,9.0,8.0,7.0,0.0,1.0,0.0,0.3125,0.2,1.0,0.2,0.64,8.0,0.12588650171994065,-0.3506588218458292,0
26.0,2.0,3.0,1.0,3.0,3.0,8.0,7.0,7.0,0.0,0.0,1.0,0.42857142857142855,0.3076923076923077,5.666666666666667,0.15999999999999998,0.4800000000000001,6.0,-0.3152896836453998,0.45732185297309796,1
29.0,4.0,3.0,2.0,4.0,5.0,8.0,3.0,2.0,0.0,1.0,0.0,0.8333333333333334,0.27586206896551724,4.75,0.07384615384615383,0.8,16.0,-1.0848538867281623,-2.8588702402981903,0
33.0,1.0,4.0,4.0,3.0,10.0,10.0,6.0,1.0,0.0,1.0,0.0,0.4166666666666667,0.30303030303030304,0.3333333333333333,0.1292307692307692,0.4800000000000001,9.0,0.32478312870957554,-0.9887789235082428,0
31.0,3.0,2.0,3.0,4.0,9.0,10.0,5.0,4.0,0.0,1.0,0.0,0.6,0.3225806451612903,1.75,0.1076923076923077,0.62,8.0,0.1483611449735831,-1.211586068509501,0
18.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.5,0.0,0.45999999999999996,6.0,-3.955528651763848,0.6540988776851867,1
40.0,3.0,1.0,3.0,1.0,9.0,20.0,1.0,0.0,0.0,1.0,0.0,3.0,0.5,28.0,0.021538461538461538,0.43999999999999995,3.0,-0.06459337133416428,4.162743318055696,0
41.0,1.0,2.0,2.0,3.0,7.0,10.0,8.0,7.0,1.0,0.0,1.0,0.4375,0.24390243902439024,0.6666666666666666,0.1723076923076923,0.4800000000000001,9.0,0.06254587534419398,-1.0181187039958774,0
26.0,1.0,3.0,2.0,3.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,2.5,0.3076923076923077,9.666666666666666,0.0,0.4800000000000001,9.0,-1.9971410306839428,0.15733079825706744,0
35.0,1.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,0.0,0.5,0.14285714285714285,0.3333333333333333,0.1076923076923077,0.4800000000000001,9.0,-1.4365537337753385,-1.0421201452200157,0
34.0,4.0,4.0,2.0,4.0,6.0,10.0,10.0,7.0,1.0,1.0,0.0,0.3,0.29411764705882354,5.25,0.26153846153846155,0.74,12.0,1.0267442507036506,-1.8098083100355102,0
26.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.038461538461538464,6.0,0.021538461538461538,0.5599999999999999,4.0,-3.9403361845561804,0.35435666315628384,1
37.0,2.0,3.0,3.0,4.0,8.0,12.0,6.0,5.0,1.0,1.0,0.0,0.4444444444444444,0.32432432432432434,0.25,0.13846153846153844,0.68,16.0,0.4871627990392236,-3.4520299706850723,0
46.0,1.0,3.0,3.0,3.0,9.0,28.0,2.0,2.0,0.0,1.0,0.0,1.5,0.6086956521739131,6.0,0.052307692307692305,0.42000000000000004,6.0,1.4888342840372493,0.6861121239341175,0
41.0,2.0,3.0,4.0,1.0,10.0,22.0,18.0,16.0,0.0,1.0,0.0,0.1388888888888889,0.5365853658536586,2.0,0.4892307692307692,0.38,3.0,5.753091140425528,1.8594204873960154,0
37.0,1.0,3.0,3.0,2.0,8.0,9.0,9.0,5.0,0.0,1.0,0.0,0.2962962962962963,0.24324324324324326,4.5,0.25846153846153846,0.4,6.0,1.2995176298158513,0.7854431859840992,0
52.0,4.0,3.0,2.0,1.0,6.0,18.0,10.0,9.0,0.0,0.0,1.0,0.3,0.34615384615384615,6.0,0.2707692307692308,0.5,3.0,1.975100143437941,2.265647063538149,0
32.0,4.0,4.0,2.0,3.0,5.0,6.0,4.0,2.0,0.0,1.0,0.0,0.625,0.1875,3.6666666666666665,0.09538461538461537,0.66,9.0,-1.4010306990559127,-0.616655293371122,1
24.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.125,6.0,0.06153846153846154,0.74,12.0,-2.4938433586380797,-1.668106783576257,0
38.0,3.0,3.0,2.0,3.0,8.0,18.0,1.0,0.0,0.0,1.0,0.0,4.0,0.47368421052631576,3.3333333333333335,0.021538461538461538,0.6,9.0,-0.9781828835422804,-0.5234995218824998,0
37.0,2.0,3.0,2.0,2.0,7.0,8.0,6.0,5.0,0.0,1.0,0.0,0.5833333333333334,0.21621621621621623,0.5,0.16615384615384612,0.4,4.0,-0.0904231006797025,1.1678868260738022,0
49.0,4.0,2.0,5.0,3.0,10.0,31.0,31.0,9.0,0.0,0.0,1.0,0.06451612903225806,0.6326530612244898,6.0,0.6676923076923077,0.66,9.0,6.49340593012741,-0.5017977114509379,0
24.0,2.0,4.0,1.0,4.0,3.0,6.0,6.0,5.0,0.0,0.0,1.0,0.5,0.25,5.75,0.13846153846153844,0.62,12.0,-0.8305636857543651,-1.7318147321167787,0
26.0,1.0,3.0,2.0,2.0,7.0,6.0,5.0,3.0,0.0,1.0,0.0,0.7,0.23076923076923078,14.0,0.11692307692307692,0.45999999999999996,8.0,-0.6415506533993002,0.9500703831393134,0
24.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.041666666666666664,8.5,0.021538461538461538,0.58,6.0,-3.7491409509339255,1.1337603242671639,0
50.0,1.0,3.0,5.0,2.0,10.0,32.0,32.0,5.0,0.0,1.0,0.0,0.0625,0.64,1.5,0.7815384615384615,0.4,6.0,7.660201829916773,0.49936334436918867,0
25.0,2.0,3.0,1.0,3.0,1.0,7.0,7.0,4.0,0.0,1.0,0.0,0.14285714285714285,0.28,4.333333333333333,0.15076923076923077,0.54,9.0,-0.9684380802530775,-0.5981728525771546,0
24.0,1.0,3.0,1.0,3.0,3.0,6.0,6.0,3.0,0.0,0.0,1.0,0.5,0.25,2.3333333333333335,0.13846153846153844,0.4800000000000001,9.0,-0.9825823720188622,-0.8043064032136141,1
30.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03333333333333333,12.0,0.021538461538461538,0.44000000000000006,4.0,-3.714769450252311,2.1002015530318863,1
34.0,2.0,2.0,1.0,4.0,4.0,6.0,6.0,5.0,0.0,0.0,1.0,0.6666666666666666,0.17647058823529413,0.25,0.13846153846153844,0.62,12.0,-1.312955565083842,-2.4681116563520487,0
31.0,2.0,3.0,2.0,1.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.2903225806451613,13.0,0.07384615384615383,0.26,1.0,-1.0321449350189011,4.146678564799465,1
35.0,1.0,2.0,2.0,4.0,4.0,9.0,3.0,2.0,1.0,1.0,0.0,0.6666666666666666,0.2571428571428571,6.25,0.0646153846153846,0.5599999999999999,12.0,-1.4163665247032806,-1.6145365642591316,0
31.0,1.0,4.0,2.0,4.0,6.0,13.0,7.0,7.0,0.0,1.0,0.0,0.42857142857142855,0.41935483870967744,1.5,0.1969230769230769,0.62,16.0,1.2835648414651817,-3.2437480413442814,0
27.0,1.0,2.0,1.0,3.0,1.0,6.0,5.0,3.0,0.0,1.0,0.0,0.2,0.2222222222222222,2.0,0.1076923076923077,0.42000000000000004,6.0,-1.7883802881255257,0.05329491289933667,0
37.0,4.0,3.0,2.0,3.0,8.0,17.0,3.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.4594594594594595,0.6666666666666666,0.07384615384615383,0.6000000000000001,6.0,0.09579303163662169,0.03284852025622147,0
