Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30.0,No,Travel_Rarely,570,Sales ,5,3,Marketing,1,456,4.0,Female,30,2,2,Sales Executive,3.0,DIVORCED,6118,5431,1,Y,No,13,3,3,80,3,10.0,2,3.0,9.713123099845918,9,1.0,2
86.28617878231722,No,Travel_Rarely,1130,Sales,8,4,Marketing,1,458,2.0,Female,56,3,2,Sales Executive,2.0,Married,"6.214,00",3415,1,Y,No,18,3,1,80,1,8.0,3,3.0,7.659627862714723,7,0.0,7
37.0,No,Travel_Rarely,1192,Research & Development,5,2,Medical,1,460,4.0,Male,61,3,2,Manufacturing Director,4.0,Divorced,6347,23177,7,Y,No,16,3,3,80,2,8.0,2,2.0,6.371182458129559,2,0.0,4
38.0,No,Travel_Rarely,343,Research & Development,15,2,Life Sciences,1,461,3.0,Male,92,2,3,Research Director,4.0,Divorced,11510,15682,0,Y,Y,14,3,2,80,1,12.0,3,3.0,11.121728255349945,10,2.0,9
31.0,No,Travel_Rarely,1232,Research & Development,7,4,Medical,1,462,0.0,Female,39,3,3,Manufacturing Director,4.0,Single,7143,25713,1,Y,Yes,14,3,3,80,0,11.0,2,2.0,11.410122869743129,9,4.0,10
29.0,No,Travel_Rarely,144,Sales,10,1,Marketing,1,463,4.0,Female,39,2,2,Sales Executive,2.0,Divorced,8268,11866,1,Y,Yes,14,3,1,80,2,7.0,2,3.0,6.1463614221862,7,1.0,7
35.0,No,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,1,464,3.0,Male,62,3,3,Manufacturing Director,2.0,Single,8095,18264,0,Y,No,13,3,4,80,0,17.0,5,3.0,15.749606808791205,6,0.0,13
62.75665050133789,No,Travel_Rarely,1309,R&D,26,1,Life Sciences,1,465,,Male,83,3,1,Research Scientist,4.0,DIVORCED,2904,16092,1,Y,No,12,3,3,80,2,4.0,2,2.0,4.953509450955278,2,0.0,2
41.0,No,Travel_Rarely,483,Research & Development,6,3,Medical,1,466,4.0,Male,95,2,2,Manufacturing Director,2.0,Single,"6.032,00",10110,6,Y,Yes,15,3,4,80,0,8.0,3,3.0,5.27626657617372,4,1.0,2
47.0,No,Travel_Frequently,1309,Sales ,4,1,Medical,1,467,2.0,Male,99,3,2,Sales Representative,3.0,Single,"2.976,00",25751,3,Y,No,19,3,1,80,0,5.0,3,3.0,0.1477752254895763,0,0.0,0
42.0,No,Travel_Rarely,810,Research & Development,23,5,Life Sciences,1,468,5.0,Female,44,3,4,Research Director,4.0,Single,15992,15901,2,Y,No,14,3,2,80,0,16.0,2,3.0,1.3539621834848372,0,0.0,0
29.0,No,Non-Travel,746,Sales,2,3,Life Sciences,1,469,4.0,Male,61,3,2,Sales Executive,3.0,Married,4649,16928,1,Y,No,14,3,1,80,1,4.0,3,2.0,5.104225262933091,3,0.0,2
117.82528213446452,No,Travel_Rarely,544,Human Resources,2,1,Technical Degree,1,470,,Male,52,3,1,Human Resources,3.0,Divorced,2696,24017,0,Y,Yes,11,3,3,80,1,4.0,5,3.0,3.999024771143514,2,1.0,0
32.0,No,Travel_Rarely,1062,Research & Development,2,3,Medical,1,471,,Female,75,3,1,Laboratory Technician,2.0,Married,2370,3956,1,Y,No,13,3,3,80,1,8.0,4,3.0,7.210239621343703,0,0.0,7
48.0,No,Travel_Rarely,530,Sales,29,1,Medical,1,473,1.0,F,91,3,3,Manager,3.0,Married,25008,23978,3,Y,No,21,4,2,80,1,15.0,3,1.0,0.0,0,0.0,0
37.0,No,Travel_Rarely,1319,Research & Development,6,3,Medical,1,474,3.0,Male,51,4,2,Research Scientist,1.0,Divorced,11948,17001,4,Y,Yes,13,3,1,80,2,13.0,2,3.0,6.193294672224604,7,6.0,7
30.0,No,Non-Travel,641,Sales,25,2,Technical Degree,1,475,4.0,Female,85,3,2,Sales Executive,3.0,Married,4736,6069,7,Y,Yes,12,3,2,80,1,4.0,2,4.0,1.6264460555298683,2,2.0,2
26.0,No,Travel_Rarely,933,Sales,1,3,Life Sciences,1,476,3.0,Male,57,3,2,Sales Executive,3.0,Married,5296,20156,1,Y,No,17,3,2,80,1,8.0,3,3.0,8.02745964932613,7,7.0,7
42.0,No,Travel_Rarely,1332,Research & Development,2,4,Other,1,477,1.0,Male,98,2,2,Healthcare Representative,4.0,Single,6781,17078,3,Y,No,23,4,2,80,0,14.0,6,3.0,1.1210075720338983,0,0.0,0
21.0,Yes,Travel_Frequently,756,Sales,1,1,Technical Degree,1,478,,Female,99,2,1,Sales Representative,2.0,Single,2174,9150,1,Y,Yes,11,3,3,80,0,3.0,3,3.0,2.2347606284063737,2,1.0,2
36.0,No,Non-Travel,845,Sales,1,5,Medical,1,479,4.0,Female,45,3,2,Sales Executive,4.0,Single,13306,15276,4,Y,No,15,3,2,80,0,7.0,6,3.0,0.0663240868154453,0,0.0,0
36.0,No,Travel_Frequently,541,Sales,3,4,Medical,1,481,1.0,Male,48,2,3,Sales Executive,4.0,Married,9699,7246,4,Y,No,11,3,1,80,1,16.0,2,3.0,12.617604306522274,9,1.0,12
57.0,No,Travel_Rarely,593,Research & Development,1,4,Medical,1,482,5.0,Male,88,3,2,Healthcare Representative,3.0,Married,"6.755,00",2967,2,Y,No,11,3,3,80,0,15.0,2,3.0,3.45808563280231,2,1.0,2
40.0,No,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,1,483,,Female,46,4,1,Laboratory Technician,3.0,Married,2213,22495,3,Y,Yes,13,3,3,80,1,10.0,3,3.0,7.545181455846823,7,1.0,7
21.0,No,Non-Travel,895,Sales,9,2,Medical,1,484,,Male,39,3,1,Sales Representative,4.0,SINGLE,2610,2851,1,Y,No,24,4,3,80,0,3.0,3,2.0,3.8529124296688426,2,2.0,2
33.0,Yes,Travel_Rarely,350,Sales,5,3,Marketing,1,485,5.0,Female,34,3,1,Sales Representative,3.0,Single,2851,9150,1,Y,Yes,13,3,2,80,0,1.0,2,3.0,0.983834874537443,0,3.0,0
37.0,No,Travel_Rarely,921,Research & Development,10,3,Medical,1,486,,Female,98,3,1,Laboratory Technician,1.0,Married,"3.452,00",17663,6,Y,No,20,4,2,80,1,17.0,3,3.0,5.414076745195053,4,0.0,3
116.78639778375346,No,Non-Travel,1144,Research & Development,7,4,Medical,1,487,3.0,Female,30,3,2,Manufacturing Director,3.0,Married,"5.258,00",16044,2,Y,No,14,3,3,80,0,7.0,2,4.0,1.5049474805248302,0,0.0,0
41.0,Yes,Travel_Frequently,143,Sales,4,3,Marketing,1,488,1.0,Male,56,3,2,Sales Executive,2.0,Single,"9.355,00",9558,1,Y,No,18,3,3,80,0,8.0,5,3.0,7.75157048366369,7,7.0,7
50.0,No,Travel_Rarely,1046,Research and Dev,10,3,Technical Degree,1,491,4.0,Male,100,2,3,Healthcare Representative,4.0,Single,10496,2755,6,Y,No,15,3,4,80,0,20.0,2,3.0,4.193922440765233,3,1.0,3
135.33976089065035,Yes,Travel_Rarely,575,Sales,22,2,Marketing,1,492,3.0,Male,68,2,2,Sales Executive,3.0,Married,"6.380,00",6110,2,Y,Yes,12,3,1,80,2,8.0,6,3.0,6.329352562854877,4,1.0,0
31.0,No,Travel_Rarely,408,Research & Development,9,4,Life Sciences,1,493,,Male,42,2,1,Research Scientist,2.0,Single,2657,7551,0,Y,Yes,16,3,4,80,0,3.0,5,3.0,1.5454211914574378,2,2.0,2
21.0,Yes,Travel_Rarely,156,Sales,12,3,Life Sciences,1,494,,Female,90,4,1,Sales Representative,2.0,Single,5432,25422,1,Y,No,15,3,4,80,0,1.0,0,3.0,1.8210480855537217,0,0.0,0
29.0,No,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,1,495,,Male,54,3,1,Research Scientist,4.0,Single,"2.201,00",18168,9,Y,No,16,3,4,80,0,6.0,4,3.0,2.980593858639987,2,1.0,2
35.0,No,Travel_Rarely,755,R&D Lab,9,4,Life Sciences,1,496,3.0,Male,97,2,2,Healthcare Representative,2.0,Single,6540,19394,9,Y,No,19,3,3,80,0,10.0,5,3.0,1.0435176140733362,1,0.0,0
27.0,No,Travel_Rarely,1469,Research & Development,1,2,Medical,1,497,,Male,82,3,1,Laboratory Technician,2.0,Divorced,3816,17881,1,Y,No,11,3,2,80,1,5.0,2,3.0,4.526329310028938,2,0.0,4
28.0,No,Travel_Rarely,304,Sales,9,4,Life Sciences,1,498,2.0,Male,92,3,2,Sales Executive,4.0,Single,5253,20750,1,Y,No,16,3,4,80,0,7.0,1,3.0,6.610286902061233,5,0.0,7
49.0,No,Travel_Rarely,1261,Research & Development,7,3,Other,1,499,2.0,Mal,31,2,3,Healthcare Representative,3.0,SINGLE,10965,12066,8,Y,No,24,4,3,80,0,26.0,2,3.0,3.901742699583996,2,0.0,0
51.0,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3.0,Female,87,3,2,Sales Executive,4.0,Married,9872,14862,4,Y,No,11,3,3,80,1,18.0,2,2.0,7.027577938209306,7,0.0,7
36.0,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,501,,Female,96,3,1,Research Scientist,3.0,Married,2543,11868,4,Y,No,13,3,2,80,1,6.0,3,3.0,3.2528446048209863,2,2.0,2
116.97779099264656,Yes,Non-Travel,1362,Sales,19,3,Marketing,1,502,1.0,Male,67,4,2,Sales Executive,4.0,Single,5304,4652,8,Y,Yes,13,3,2,80,0,9.0,3,2.0,4.490690275947756,2,0.0,4
55.0,No,Travel_Rarely,1311,ResDev,2,3,Life Sciences,1,505,3.0,Female,97,3,4,Manager,4.0,Single,"16.659,00",23258,2,Y,Yes,13,3,3,80,0,30.0,2,3.0,6.488098464077487,4,1.0,2
24.0,No,Travel_Rarely,1371,Sales,10,4,Marketing,1,507,4.0,Female,77,3,2,Sales Executive,3.0,Divorced,4260,5915,1,Y,Yes,12,3,4,80,1,5.0,2,4.0,5.707125631306207,2,0.0,3
30.0,No,Travel_Rarely,202,Sale Dept,2,1,Technical Degree,1,508,,Male,72,3,1,Sales Representative,2.0,Married,2476,17434,1,Y,No,18,3,1,80,1,1.0,3,3.0,0.7632056095114457,0,0.0,0
26.0,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,,Male,73,3,1,Research Scientist,1.0,Single,3102,6582,0,Y,No,22,4,3,80,0,7.0,2,3.0,6.013632352409439,4,10.0,4
22.0,No,Travel_Rarely,253,Research & Development,11,3,Medical,1,511,,Female,43,3,1,Research Scientist,2.0,Married,2244,24440,1,Y,No,13,3,4,80,1,2.0,1,3.0,1.9324498460425312,1,1.0,2
106.91800250367396,No,Travel_Rarely,164,Sales,2,2,Medical,1,513,2.0,Male,61,2,3,Sales Executive,3.0,Married,7596,3809,1,Y,No,13,3,2,80,2,10.0,2,3.0,10.853081986698855,9,9.0,0
30.0,Yes,Travel_Frequently,464,R&D Lab,4,3,Technical Degree,1,514,,Male,40,3,1,Research Scientist,4.0,Single,2285,3427,9,Y,Yes,23,4,3,80,0,3.0,4,3.0,1.2585078650589805,0,0.0,0
37.0,No,Travel_Rarely,1107,ResDev,14,3,Life Sciences,1,515,,Female,95,3,1,Laboratory Technician,1.0,Divorced,"3.034,00",26914,1,Y,No,12,3,3,80,1,18.0,2,2.0,18.590987024310905,7,12.0,17
40.0,No,Travel_Rarely,759,Sales,2,2,Marketing,1,516,4.0,Female,46,3,2,Sales Executive,2.0,Divorced,"5.715,00",22553,7,Y,No,12,3,3,80,2,8.0,5,3.0,5.179085922680674,4,1.0,3
121.66492074298333,No,Travel_Rarely,201,Research & Development,1,4,Life Sciences,1,517,,Female,95,3,1,Laboratory Technician,1.0,Divorced,2576,20490,3,Y,No,16,3,2,80,1,8.0,5,3.0,4.944013739702691,2,1.0,2
37.0,No,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,1,518,0.0,Male,49,3,2,Manufacturing Director,2.0,Single,4197,21123,2,Y,Yes,12,3,4,80,0,18.0,2,2.0,1.1632116825353571,0,0.0,1
43.0,No,Travel_Rarely,982,R&D Lab,12,3,Life Sciences,1,520,1.0,Male,59,2,4,Research Director,2.0,DIVORCED,28672,4345,1,Y,No,11,3,3,80,1,25.0,3,3.0,24.79652788306396,10,3.0,9
129.90875095589655,No,Travel_Rarely,555,Research & Development,2,3,Medical,1,521,2.0,Female,78,2,2,Laboratory Technician,3.0,Married,3448,13436,6,Y,No,22,4,2,80,1,20.0,3,3.0,0.2738979782645512,0,0.0,0
54.0,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1.0,Male,86,3,5,Research Director,1.0,Married,38812,8509,4,Y,No,11,3,3,80,1,24.0,4,2.0,4.406844287978325,2,1.0,2
34.0,No,Non-Travel,1381,Saless,4,4,Marketing,1,523,3.0,Female,72,3,2,Sales Executive,3.0,Married,6538,12740,9,Y,No,15,3,1,80,1,6.0,3,3.0,2.249417775828457,2,1.0,2
31.0,No,Travel_Rarely,480,Research & Development,7,2,Medical,1,524,2.0,Female,31,3,2,Manufacturing Director,1.0,Married,4306,4156,1,Y,No,12,3,2,80,1,13.0,5,1.0,12.865582911602411,10,3.0,12
43.0,No,Travel_Frequently,313,Research & Development,21,3,Medical,1,525,,Male,61,3,1,Laboratory Technician,4.0,Married,4516,15238,7,Y,no,20,4,1,80,1,8.0,1,3.0,2.780067856192291,2,1.0,2
43.0,No,Travel_Rarely,1473,Research & Development,8,4,Other,1,526,3.0,Female,74,3,2,Healthcare Representative,3.0,Divorced,4522,2227,4,Y,Yes,14,3,4,80,0,8.0,3,3.0,5.321676965527035,2,0.0,2
25.0,No,Travel_Rarely,891,Sales,4,2,Life Sciences,1,527,2.0,Female,99,2,2,Sales Executive,4.0,Single,8974,12090,1,Y,Yes,11,3,2,80,0,5.0,3,3.0,5.782352292466765,4,1.0,3
37.0,No,Non-Travel,1063,Research & Development,25,5,Medical,1,529,2.0,Female,72,3,2,Research Scientist,3.0,Married,4449,23866,3,Y,Yes,15,3,1,80,2,15.0,2,3.0,13.602485323650374,11,10.0,7
31.0,No,Travel_Rarely,329,Research & Development,1,2,Life Sciences,1,530,,Male,98,2,1,Laboratory Technician,1.0,Married,2218,16193,1,Y,No,12,3,3,80,1,4.0,3,3.0,4.336212509447546,2,3.0,2
39.0,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2.0,Male,52,3,5,Manager,3.0,Divorced,19197,8213,1,Y,Yes,14,3,3,80,1,21.0,3,3.0,20.68506417718961,8,1.0,6
56.0,No,Travel_Frequently,906,Sales,6,3,Life Sciences,1,532,3.0,Female,86,4,4,Sales Executive,1.0,MARRIED,13212,18256,9,Y,No,11,3,4,80,3,36.0,0,2.0,6.908265423201768,7,7.0,7
30.0,No,Travel_Rarely,1082,Sale,12,3,Technical Degree,1,533,2.0,Female,83,3,2,Sales Executive,3.0,Single,6577,19558,0,Y,No,11,3,2,80,0,6.0,6,3.0,4.835363146472091,4,4.0,4
41.0,No,Travel_Rarely,645,Saless,1,3,Marketing,1,534,2.0,Male,49,4,3,Sales Executive,1.0,Married,8392,19566,1,Y,No,16,3,3,80,1,10.0,2,3.0,9.764859276635278,7,0.0,7
28.0,No,Travel_Rarely,1300,Research and Dev,17,2,Medical,1,536,3.0,Male,79,3,2,Laboratory Technician,1.0,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10.0,2,3.0,9.79877444568658,0,1.0,8
25.0,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,538,,Male,91,3,1,Laboratory Technician,1.0,Married,4031,9396,5,Y,No,13,3,3,80,1,6.0,5,3.0,1.785430982466205,2,8.0,2
52.0,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4.0,Male,39,2,3,Manufacturing Director,3.0,Married,15938,19609,2,Y,Yes,14,3,3,80,0,28.0,4,3.0,4.763286903649752,4,0.0,4
45.0,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,544,,Male,69,3,1,Research Scientist,4.0,Married,2654,9655,3,Y,No,21,4,4,80,2,8.0,3,2.0,2.475941509014277,2,0.0,2
52.0,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4.0,Female,30,3,4,Manager,4.0,Married,16555,10310,2,Y,No,13,3,4,80,0,31.0,2,1.0,4.472681555566954,2,1.0,4
42.0,No,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,547,1.0,Female,92,3,2,Research Scientist,3.0,Divorced,4556,12932,2,Y,No,11,3,2,80,1,19.0,3,3.0,4.6352629488480845,4,0.0,2
30.0,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,548,3.0,Female,43,1,2,Manufacturing Director,4.0,SINGLE,12182,24793,2,Y,No,20,4,3,80,0,11.0,2,3.0,4.208296639480244,4,0.0,2
60.0,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,549,1.0,Female,41,3,5,Manager,1.0,Married,19566,3854,5,Y,No,11,3,4,80,0,33.0,5,1.0,29.707741401255426,8,11.0,10
46.0,No,Travel_Rarely,1485,R&D Lab,18,3,Medical,1,550,3.0,Female,87,3,2,Manufacturing Director,3.0,Divorced,9620,26314,2,Y,No,14,3,3,80,1,19.0,5,2.0,9.601748520671206,7,0.0,8
42.0,No,Travel_Frequently,1368,Research and Dev,28,4,Technical Degree,1,551,4.0,Female,88,2,2,Healthcare Representative,4.0,Married,4523,4386,0,Y,No,11,3,4,80,3,7.0,4,4.0,6.330387615861071,5,0.0,4
24.0,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,554,,Female,62,3,1,Sales Representative,2.0,Single,6404,21972,1,Y,Y,16,3,2,80,0,6.0,4,3.0,5.237659430106153,3,1.0,4
34.0,Yes,Travel_Frequently,296,Sales,6,2,Marketing,1,555,,Female,33,1,1,Sales Representative,3.0,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3.0,3,2.0,2.6594193105453856,2,4.0,0
38.0,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,,Male,42,3,1,Laboratory Technician,4.0,Married,3404,12106,1,Y,Yes,23,4,3,80,1,1.0,3,3.0,0.894991650812453,0,0.0,0
40.0,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,558,3.0,Female,79,3,5,Manager,3.0,Married,18041,13022,0,Y,No,14,3,4,80,0,21.0,2,3.0,19.526230106357044,15,1.0,12
26.0,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,560,,Female,90,3,1,Research Scientist,4.0,Divorced,"2.886,00",3032,1,Y,No,22,4,2,80,2,3.0,3,1.0,2.222125012064186,2,0.0,2
30.0,No,Non-Travel,1400,Research & Development,3,3,Life Sciences,1,562,,Male,53,3,1,Laboratory Technician,4.0,Married,4194,16734,4,Y,No,15,3,3,80,1,9.0,3,1.0,3.60768217760895,3,1.0,4
29.0,No,Travel_Rarely,986,Research & Development,3,4,Medical,1,564,2.0,Male,93,2,3,Research Director,3.0,Married,11935,21526,1,Y,No,18,3,3,80,0,10.0,2,3.0,10.08067661293945,2,0.0,7
29.0,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,1,565,,Female,71,2,1,Research Scientist,2.0,Married,"2.546,00",18300,5,Y,No,16,3,2,80,0,6.0,2,4.0,2.3877362862444573,2,1.0,1
19.0,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,,Male,52,2,1,Human Resources,4.0,Single,2564,18437,1,Y,No,12,3,3,80,0,1.0,3,4.0,1.2358440525989205,0,0.0,0
30.0,No,Non-Travel,1398,Sales,22,4,Other,1,567,3.0,Female,69,3,3,Sales Executive,1.0,Married,8412,2890,0,Y,No,11,3,3,80,0,10.0,3,3.0,8.235117848413596,8,7.0,8
57.0,No,Travel_Rarely,210,Sales,29,3,Marketing,1,568,1.0,Male,56,2,4,Manager,4.0,Divorced,14118,22102,3,Y,No,12,3,3,80,1,32.0,3,2.0,1.5194130725559645,0,0.0,0
50.0,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2.0,Male,88,2,4,Manager,3.0,Married,17046,9314,0,Y,No,15,3,2,80,1,28.0,2,3.0,26.650891985842325,10,15.0,7
30.0,No,Non-Travel,1116,Research & Development,2,3,Medical,1,571,,Female,49,3,1,Laboratory Technician,4.0,Single,2564,7181,0,Y,No,14,3,3,80,0,12.0,2,2.0,10.546548252929124,7,6.0,7
60.0,No,Travel_Frequently,1499,Sales,28,3,Marketing,1,573,3.0,Female,80,2,3,Sales Executive,1.0,Married,10266,2845,4,Y,No,19,3,4,80,0,22.0,5,4.0,17.639683882348407,13,13.0,11
47.0,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,574,1.0,Female,65,3,2,Manufacturing Director,4.0,Divorced,10140,7389,5,Y,No,13,3,3,80,3,20.0,2,3.0,5.039204461253038,0,0.0,4
46.0,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,575,1.0,Male,51,3,4,Research Director,3.0,Married,17861,2288,6,Y,No,13,3,3,80,0,26.0,2,1.0,2.257649214241464,2,0.0,1
35.0,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,1,577,,Male,46,1,1,Laboratory Technician,3.0,Single,4230,19225,0,Y,No,15,3,3,80,0,6.0,2,3.0,4.981482043140441,4,4.0,3
54.0,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3.0,Female,42,3,2,Laboratory Technician,3.0,Single,"3.780,00",23428,7,Y,No,11,3,3,80,0,19.0,3,3.0,1.2147241226918348,0,0.0,0
34.0,No,Travel_Rarely,1303,R&D,2,4,Life Sciences,1,579,,Male,62,2,1,Research Scientist,3.0,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14.0,3,3.0,7.553661948121808,3,5.0,7
46.0,No,Travel_Rarely,1125,Sales,10,3,Marketing,1,580,3.0,Female,94,2,3,Sales Executive,4.0,Married,9071,11563,2,Y,Yes,19,3,3,80,1,15.0,3,3.0,3.087978328610622,2,1.0,2
95.8735984402612,No,Travel_Rarely,1274,R&D,9,1,Life Sciences,1,581,3.0,Male,33,3,3,Manufacturing Director,2.0,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13.0,6,4.0,12.330185750903103,8,0.0,8
33.0,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,2.0,Male,56,3,3,Manager,3.0,Married,13610,24619,7,Y,Yes,12,3,4,80,0,15.0,2,4.0,7.074445113826112,6,7.0,7
114.85094226262952,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,,Male,38,1,1,Laboratory Technician,4.0,Divorced,6816,6705,7,Y,No,13,3,1,80,3,8.0,2,3.0,3.46987086302694,3,1.0,3
98.95035374953652,No,Travel_Rarely,413,Sales,7,1,Marketing,1,585,,Male,57,3,1,Sales Representative,2.0,Single,2983,18398,0,Y,No,14,3,1,80,0,4.0,3,3.0,2.441027421816525,2,1.0,2
35.0,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,586,4.0,Male,72,3,3,Healthcare Representative,3.0,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10.0,2,3.0,7.318648198230011,7,0.0,0
31.0,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,587,1.0,Male,66,3,3,Healthcare Representative,3.0,Married,9824,22908,3,Y,No,12,3,1,80,0,12.0,2,3.0,0.0443731600529879,0,0.0,0
34.0,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2.0,Female,43,3,3,Human Resources,1.0,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11.0,2,3.0,2.7164184160323024,2,0.0,2
42.0,No,Travel_Frequently,1474,Research & Development,5,2,Other,1,591,5.0,Male,97,3,1,Laboratory Technician,3.0,Married,2093,9260,4,Y,No,17,3,4,80,1,8.0,4,3.0,2.5644443715234537,2,2.0,0
36.0,No,Non-Travel,635,Sales,10,4,Medical,1,592,2.0,Male,32,3,3,Sales Executive,4.0,Single,"9.980,00",15318,1,Y,No,14,3,4,80,0,10.0,3,2.0,11.128242007713771,3,9.0,7
22.0,Yes,Travel_Frequently,1368,Research and Dev,4,1,Technical Degree,1,593,,Male,99,2,1,Laboratory Technician,3.0,Single,"3.894,00",9129,5,Y,No,16,3,3,80,0,4.0,3,3.0,1.7132074208299528,2,1.0,2
48.0,No,Travel_Rarely,163,Sales,2,5,Marketing,1,595,2.0,Female,37,3,2,Sales Executive,4.0,Married,4051,19658,2,Y,No,14,3,1,80,1,14.0,2,3.0,9.543052763384829,7,6.0,7
55.0,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,597,1.0,Female,83,3,4,Manager,,Single,"16.835,00",9873,3,Y,N,23,4,4,80,0,37.0,2,,9.802708840881705,9,7.0,7
41.0,No,Non-Travel,267,Sales,10,2,Life Sciences,1,599,4.0,female,56,3,2,Sales Executive,4.0,Single,6230,13430,7,Y,No,14,3,4,80,0,16.0,3,3.0,13.17463214027572,3,1.0,10
35.0,No,Travel_Rarely,619,Sales,1,3,Marketing,1,600,2.0,Male,85,3,2,Sales Executive,3.0,Married,4717,18659,9,Y,No,11,3,3,80,0,15.0,2,3.0,11.350471130723038,9,6.0,9
112.32243167409555,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,1,601,2.0,Female,75,3,4,Manufacturing Director,3.0,Single,13237,20364,7,Y,No,15,3,3,80,0,22.0,3,3.0,20.117407043397783,6,5.0,13
39.0,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,602,,Female,48,3,1,Laboratory Technician,3.0,Married,3755,17872,1,Y,No,11,3,1,80,1,8.0,3,3.0,8.909009803980558,3,0.0,7
31.0,No,Travel_Rarely,828,Sales,2,1,Life Sciences,1,604,2.0,Male,77,3,2,Sales Executive,4.0,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10.0,2,4.0,5.232660759008622,5,0.0,5
42.0,No,Travel_Rarely,319,Research & Development,24,3,Medical,1,605,4.0,Male,56,3,3,Manufacturing Director,1.0,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10.0,5,2.0,11.398016354167638,9,5.0,8
45.0,No,Travel_Rarely,561,Sales,2,3,Other,1,606,4.0,Male,61,3,2,Sales Executive,2.0,Married,4805,16177,0,Y,No,19,3,2,80,1,9.0,3,4.0,8.795858661594078,7,3.0,7
26.0,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,608,,Female,58,3,1,Human Resources,3.0,Divorced,"2.741,00",22808,0,Y,Yes,11,3,2,80,1,8.0,2,2.0,6.991038213219073,7,1.0,0
29.0,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,611,4.0,Male,34,3,2,Manufacturing Director,4.0,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8.0,2,4.0,2.850681104100741,2,1.0,2
33.0,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1.0,Female,95,4,4,Research Director,3.0,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10.0,2,3.0,5.642095065565691,1,0.0,5
31.0,No,Travel_Rarely,688,Sales,7,3,Life Sciences,1,613,3.0,Male,44,2,3,Manager,4.0,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10.0,3,2.0,5.054866319593897,4,0.0,1
18.0,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,1,614,,Male,69,3,1,Sales Representative,2.0,SINGLE,1878,8059,1,Y,Yes,14,3,4,80,0,0.0,3,3.0,0.0,0,0.0,0
