Age,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition
47.0,Other,29,376,1,Male,3,3,2,Married,9,Yes,3,10,2,9.67818373251188,7,9,1
28.0,Other,9,377,4,Male,3,1,4,Married,1,No,4,5,2,3.928145445315275,2,0,0
37.0,Sales,6,378,3,Male,3,2,4,Married,7,No,3,7,4,4.423418823470809,4,0,0
21.0,Other,3,379,4,Male,2,1,3,Single,3,No,3,3,4,2.86686129171562,2,1,0
37.0,Other,1,380,1,Female,3,3,4,Divorced,9,Yes,3,15,3,4.86502379143489,2,0,0
35.0,Other,22,381,2,Female,4,3,2,Divorced,9,No,3,10,2,7.438759815460943,7,6,0
38.0,Sales,7,382,1,Female,4,2,1,Divorced,7,Yes,4,8,3,8.051751715904942,0,7,0
26.0,Other,1,384,3,Female,3,2,2,Divorced,7,No,4,6,1,5.314672612200901,5,1,0
50.0,Other,4,385,1,Male,3,5,2,Divorced,10,No,3,28,2,11.679023281343095,4,1,0
53.0,Other,3,386,3,Male,3,4,3,Married,10,Yes,3,21,2,4.726472281705088,3,1,0
42.0,Sales,1,387,2,Male,3,2,3,Married,5,No,4,20,3,19.339592061696035,16,11,0
29.0,Sales,2,388,2,Male,3,2,4,Single,5,No,3,10,2,10.278642811948238,7,0,0
55.0,Other,20,389,2,Male,3,2,4,Married,6,Yes,3,12,3,9.761140666093608,7,0,0
26.0,Other,11,390,1,Male,3,2,1,Married,5,Yes,3,5,3,4.30503472029703,3,3,0
37.0,Other,1,391,4,Female,3,1,4,Single,1,No,3,17,3,16.477450261153454,12,5,0
44.0,Other,24,392,4,Male,3,1,3,Divorced,3,Yes,4,19,1,1.1888981242031855,0,0,1
38.0,Other,23,393,4,Male,3,2,4,Divorced,7,No,3,10,3,0.8869397133342014,2,1,0
26.0,Other,16,394,1,Male,3,1,2,Divorced,2,Yes,3,5,3,2.9302396593090028,2,0,1
44.67822000848201,Other,8,395,4,Female,3,1,4,Single,3,No,4,5,3,5.03487972627803,3,0,0
49.0,Other,10,396,3,Female,3,5,1,Single,10,Yes,3,22,3,2.79658937357228,2,1,0
36.0,Other,3,397,3,Male,3,2,2,Single,5,No,3,10,3,8.572179749434813,0,7,0
31.0,Sales,5,399,4,Female,3,1,2,Divorced,3,No,3,2,2,1.4580716656771024,2,2,0
26.0,Sales,4,401,4,Male,2,2,4,Single,5,Yes,3,8,3,7.779639484179008,7,7,1
37.0,Other,9,403,2,Male,3,1,4,Married,1,Yes,3,4,2,3.985402883171133,2,1,0
42.0,Sales,26,404,3,Female,3,4,2,Married,9,No,3,23,4,18.984307440196226,4,4,0
18.0,Other,3,405,3,Male,3,1,3,Single,1,No,3,0,3,0.0,0,0,1
35.0,Sales,16,406,3,Male,3,3,2,Married,8,No,3,12,2,11.797619210769682,9,6,0
36.0,Other,18,407,3,Male,4,1,4,Married,4,No,3,4,3,1.4813864113549875,0,0,0
51.0,Other,2,408,4,Male,1,2,2,Divorced,6,No,3,13,3,3.898398336432301,1,1,0
41.0,Sales,2,410,4,Male,3,4,2,Single,10,No,3,22,3,22.59735773966802,10,0,0
18.0,Sales,10,411,4,Female,2,1,3,Single,1,No,3,0,3,0.0,0,0,0
28.0,Other,16,412,2,Male,4,2,1,Single,7,No,3,9,3,8.254837197424887,3,0,0
31.0,Sales,7,416,2,Male,4,2,4,Married,8,No,3,10,2,7.836920895410791,7,7,0
39.0,Other,1,417,3,Male,4,3,4,Divorced,8,No,3,19,2,17.46816717148737,10,3,0
36.0,Other,24,419,2,Female,3,2,2,Married,7,No,3,11,3,9.375087870399357,8,0,0
32.0,Sales,7,420,4,Male,2,2,3,Married,6,No,3,13,2,12.776895478215858,8,4,0
38.0,Other,25,421,1,Female,2,3,2,Married,9,No,3,19,3,10.086311128744594,8,0,0
58.0,Other,1,422,4,Male,1,2,3,Divorced,7,Yes,3,12,3,5.3389885666320325,3,1,0
31.0,Other,5,423,3,Male,3,1,4,Married,5,Yes,3,6,3,4.800810962679568,2,0,0
31.0,Human Resources,2,424,1,Male,2,2,1,Married,7,No,3,9,3,1.5107370638057953,2,1,0
45.0,Other,7,425,1,Male,3,3,1,Divorced,5,No,3,24,3,25.13735180661009,9,9,0
31.0,Other,2,426,3,Male,3,1,4,Divorced,2,Yes,3,3,1,3.2858321832222863,2,2,0
33.0,Other,5,428,4,Female,3,3,2,Married,9,No,3,12,3,10.562044717590544,6,8,0
39.0,Other,10,429,3,Male,3,4,1,Married,10,Yes,3,21,3,21.245117706975893,9,11,0
43.0,Other,10,430,3,Female,3,1,4,Single,2,No,3,9,3,8.372180242770764,7,1,0
49.0,Other,1,431,3,Female,2,4,3,Single,10,Yes,3,25,3,6.944305808504814,1,0,0
52.0,Other,8,433,3,Male,2,2,2,Married,5,No,3,11,2,8.584907249387035,2,7,1
27.0,Other,5,434,3,Female,3,1,2,Single,2,Yes,3,4,2,3.1568255434527246,3,1,0
32.0,Sales,8,436,3,Female,2,2,2,Married,5,Yes,3,13,3,13.371624634956651,12,11,0
27.0,Sales,2,437,4,Male,3,2,3,Single,5,Yes,3,5,3,4.761618437582625,4,0,0
31.0,Sales,7,438,4,Male,3,2,4,Divorced,8,No,3,13,3,8.04691994584928,7,1,0
32.0,Other,2,439,1,Female,4,2,4,Single,6,No,3,10,2,6.486194272823565,7,0,0
28.0,Other,2,440,1,Male,1,1,4,Married,3,Yes,3,5,2,2.3300197058398098,2,2,1
30.0,Other,28,441,4,Female,3,2,4,Married,7,No,3,11,3,10.8884223890139,8,1,0
31.0,Other,7,442,3,Female,2,3,3,Married,8,No,4,10,3,9.963611070874212,9,8,0
39.0,Other,7,444,3,Male,2,5,4,Married,10,No,3,21,3,20.57446666280329,9,13,0
39.0,Sales,3,445,4,Female,3,2,3,Married,6,Yes,3,12,2,1.7661696950544046,0,0,1
33.0,Sales,10,446,2,Male,2,2,4,Single,5,No,3,9,2,6.988951496800513,7,0,0
47.0,Other,5,447,4,Male,3,5,3,Married,5,No,3,21,3,4.177683651821923,2,1,0
43.0,Other,10,448,3,Female,2,2,3,Divorced,5,No,3,9,4,9.097023439130789,7,0,0
27.0,Sales,1,449,3,Male,3,2,2,Married,7,Yes,3,6,3,4.871029352573854,4,1,0
54.0,Other,20,450,4,Female,3,2,3,Single,5,No,3,20,2,3.730064805943079,3,0,0
43.0,Other,7,451,3,Female,3,3,1,Married,9,No,3,10,2,1.525944568082376,0,0,0
45.0,Other,8,452,4,Male,3,2,4,Married,4,No,3,12,3,10.086478460988008,9,9,0
40.0,Sales,1,453,2,Male,1,2,4,Married,8,Yes,4,6,2,3.957218622397567,3,0,0
29.0,Other,8,454,2,Male,1,1,1,Married,1,Yes,3,7,2,6.393164161451528,7,0,1
29.0,Other,9,455,2,Male,2,1,4,Single,4,No,3,4,3,2.9241334003160886,2,2,0
30.0,Sales,5,456,4,Female,2,2,3,Divorced,7,No,3,10,3,9.817611342175434,9,1,0
27.0,Sales,8,458,2,Female,3,2,2,Married,7,No,3,8,3,8.138887008311118,7,0,0
37.0,Other,5,460,4,Male,3,2,4,Divorced,7,No,3,8,2,6.181189899586005,2,0,0
38.0,Other,15,461,3,Male,2,3,4,Divorced,9,Yes,3,12,3,11.445631116978287,10,2,0
31.0,Other,7,462,3,Female,3,3,4,Single,8,Yes,3,11,2,11.250363519978167,9,4,0
29.0,Sales,10,463,4,Female,2,2,2,Divorced,8,Yes,3,7,3,7.388740433169632,7,1,0
35.0,Other,5,464,3,Male,3,3,2,Single,8,No,3,17,3,15.649477819776362,6,0,0
23.0,Other,26,465,3,Male,3,1,4,Divorced,3,No,3,4,2,4.323586091560896,2,0,0
41.0,Other,6,466,4,Male,2,2,2,Single,7,Yes,3,8,3,4.337632504370861,4,1,0
47.0,Sales,4,467,2,Male,3,2,3,Single,3,No,3,5,3,0.7697930633376969,0,0,0
42.0,Other,23,468,1,Female,3,4,4,Single,10,No,3,16,3,0.6026981300640313,0,0,0
29.0,Sales,2,469,4,Male,3,2,3,Married,5,No,3,4,2,4.630994078039433,3,0,0
42.0,Human Resources,2,470,3,Male,3,1,3,Divorced,2,Yes,3,4,3,4.030486923887313,2,1,0
32.0,Other,2,471,3,Female,3,1,2,Married,2,No,3,8,3,8.55362687605609,0,0,0
48.0,Sales,29,473,1,Female,3,3,3,Married,9,No,4,15,1,0.0838063841784923,0,0,0
37.0,Other,6,474,3,Male,4,2,1,Divorced,7,Yes,3,13,3,6.481537334070628,7,6,0
30.0,Sales,25,475,4,Female,3,2,3,Married,5,Yes,3,4,4,2.426681662760368,2,2,0
26.0,Sales,1,476,3,Male,3,2,3,Married,6,No,3,8,3,7.933081134770561,7,7,0
42.0,Other,2,477,1,Male,2,2,4,Single,8,No,4,14,3,0.0,0,0,0
21.0,Sales,1,478,1,Female,2,1,2,Single,1,Yes,3,3,3,3.595800420816269,2,1,1
36.0,Sales,1,479,4,Female,3,2,4,Single,7,No,3,7,3,1.385334542871891,0,0,0
36.0,Sales,3,481,1,Male,2,3,4,Married,8,No,3,16,3,12.694387268912758,9,1,0
57.0,Other,1,482,4,Male,3,2,3,Married,7,No,3,15,3,2.6633962078288387,2,1,0
40.0,Other,10,483,4,Female,4,1,3,Married,1,Yes,3,10,3,6.831371329711265,7,1,0
21.0,Sales,9,484,1,Male,3,1,4,Single,2,No,4,3,2,2.5150244520348912,2,2,0
33.0,Sales,5,485,4,Female,3,1,3,Single,3,Yes,3,1,3,0.6898712337667823,0,0,1
37.0,Other,10,486,3,Female,3,1,1,Married,3,No,4,17,3,4.241546860107403,4,0,0
46.0,Other,7,487,3,Female,3,2,3,Married,5,No,3,7,4,0.6141001839702269,0,0,0
41.0,Sales,4,488,1,Male,3,2,2,Single,8,No,3,8,3,8.214791340256527,7,7,1
50.0,Other,10,491,4,Male,2,3,4,Single,9,No,3,20,3,4.243293062866567,3,1,0
40.0,Sales,22,492,3,Male,2,2,3,Married,7,Yes,3,8,3,5.321245166729431,4,1,1
31.0,Other,9,493,3,Male,2,1,2,Single,2,Yes,3,3,3,1.4884282463960072,2,2,0
21.0,Sales,12,494,3,Female,4,1,2,Single,2,No,3,1,3,1.3413476285763632,0,0,1
29.0,Other,23,495,4,Male,3,1,4,Single,1,No,3,6,3,3.75677358125565,2,1,0
35.0,Other,9,496,3,Male,2,2,2,Single,7,No,3,10,3,0.4291867616323137,1,0,0
27.0,Other,1,497,4,Male,3,1,2,Divorced,4,No,3,5,3,5.297650309208761,2,0,0
28.0,Sales,9,498,2,Male,3,2,4,Single,6,No,3,7,3,6.911821754369915,5,0,0
49.0,Other,7,499,2,Male,2,3,3,Single,9,No,4,26,3,4.319729426041256,2,0,0
51.0,Sales,14,500,3,Female,3,2,4,Married,5,No,3,18,2,7.941321543349112,7,0,0
36.0,Other,2,501,4,Female,3,1,3,Married,2,No,3,6,3,1.9091523620824875,2,2,0
34.0,Sales,19,502,1,Male,4,2,4,Single,6,Yes,3,9,2,4.805684548115243,2,0,1
55.0,Other,2,505,3,Female,3,4,4,Single,10,Yes,3,30,3,6.049706076756992,4,1,0
24.0,Sales,10,507,4,Female,3,2,3,Divorced,4,Yes,3,5,4,4.724095819330307,2,0,0
30.0,Sales,2,508,3,Male,3,1,2,Married,2,No,3,1,3,0.0,0,0,0
26.0,Other,3,510,3,Male,3,1,1,Single,5,No,4,7,3,5.816057971430632,4,0,1
22.0,Other,11,511,1,Female,3,1,2,Married,1,No,3,2,3,1.0592579792719636,1,1,0
36.0,Sales,2,513,2,Male,2,3,3,Married,8,No,3,10,3,9.92646349803251,9,9,0
30.0,Other,4,514,3,Male,3,1,4,Single,1,Yes,4,3,3,1.200245938186865,0,0,1
37.0,Other,14,515,4,Female,3,1,1,Divorced,3,No,3,18,2,17.971673015278544,7,12,0
40.0,Sales,2,516,4,Female,3,2,2,Divorced,7,No,3,8,3,4.404493777359767,4,1,0
42.0,Other,1,517,2,Female,3,1,1,Divorced,2,No,3,8,3,4.764987518735535,2,1,0
37.0,Other,10,518,3,Male,3,2,2,Single,4,Yes,3,18,2,0.9274485023270732,0,0,0
43.0,Other,12,520,1,Male,2,4,2,Divorced,10,No,3,25,3,24.5499268989471,10,3,0
40.0,Other,2,521,2,Female,2,2,3,Married,3,No,4,20,3,1.036273771161892,0,0,0
54.0,Other,5,522,1,Male,3,5,1,Married,10,No,3,24,2,2.860984544060277,2,1,0
34.0,Sales,4,523,3,Female,3,2,3,Married,7,No,3,6,3,2.763369478746738,2,1,0
31.0,Other,7,524,2,Female,3,2,1,Married,4,No,3,13,1,13.304635603883948,10,3,0
43.0,Other,21,525,4,Male,3,1,4,Married,1,No,4,8,3,4.030019930659291,2,1,0
43.0,Other,8,526,3,Female,3,2,3,Divorced,5,Yes,3,8,3,4.588401065820702,2,0,0
25.0,Sales,4,527,2,Female,2,2,4,Single,5,Yes,3,5,3,4.3467091823751085,4,1,0
37.0,Other,25,529,2,Female,3,2,3,Married,5,Yes,3,15,3,12.853636102029672,11,10,0
31.0,Other,1,530,4,Male,2,1,1,Married,5,No,3,4,3,3.038155711565645,2,3,0
39.0,Other,1,531,2,Male,3,5,3,Divorced,10,Yes,3,21,3,21.19344630442511,8,1,0
56.0,Sales,6,532,3,Female,4,4,1,Married,9,No,3,36,2,7.5184571181893,7,7,0
30.0,Sales,12,533,2,Female,3,2,3,Single,7,No,3,6,3,5.179415297404624,4,4,0
41.0,Sales,1,534,2,Male,4,3,1,Married,8,No,3,10,3,9.44139786531426,7,0,0
28.0,Other,17,536,3,Male,3,2,1,Divorced,5,No,3,10,3,9.663232772316736,0,1,0
25.0,Other,3,538,1,Male,3,1,1,Married,4,No,3,6,3,1.8214731638632533,2,0,1
52.0,Other,3,543,4,Male,2,3,3,Married,8,Yes,3,28,3,5.184995746642862,4,0,0
45.0,Other,10,544,1,Male,3,1,4,Married,2,No,4,8,2,2.5713982013378827,2,0,0
52.0,Other,4,546,4,Female,3,4,4,Married,10,No,3,31,1,3.910375048806392,2,1,0
42.0,Other,29,547,1,Female,3,2,3,Divorced,5,No,3,19,3,4.427149954554201,4,0,0
30.0,Other,2,548,3,Female,1,2,4,Single,7,No,4,11,3,4.803326598717328,4,0,0
60.0,Other,7,549,1,Female,3,5,1,Married,10,No,3,33,1,29.0199116031186,8,11,0
46.0,Other,18,550,3,Female,3,2,3,Divorced,5,No,3,19,2,10.149761578943002,7,0,0
42.0,Other,28,551,4,Female,2,2,4,Married,5,No,3,7,4,5.88278954862801,5,0,0
24.0,Sales,1,554,1,Female,3,1,2,Single,3,Yes,3,6,3,4.914569469135713,3,1,1
34.0,Sales,6,555,4,Female,1,1,3,Divorced,2,No,3,3,2,1.97314425930168,2,1,1
38.0,Other,2,556,4,Male,3,1,4,Married,1,Yes,4,1,3,0.7131656693642011,0,0,0
40.0,Sales,2,558,3,Female,3,5,3,Married,10,No,3,21,3,20.3407886751481,15,1,0
26.0,Other,23,560,1,Female,3,1,4,Divorced,3,No,4,3,1,3.1210910380161416,2,0,0
30.0,Other,3,562,3,Male,3,1,4,Married,1,No,3,9,1,3.8635441830798056,3,1,0
29.0,Other,3,564,2,Male,2,3,3,Married,9,No,3,10,3,10.548798494226745,2,0,0
29.0,Other,25,565,3,Female,2,1,2,Married,2,No,3,6,4,1.4928220660911582,2,1,1
19.0,Human Resources,2,566,1,Male,2,1,4,Single,2,No,3,1,4,1.17441382781752,0,0,1
30.0,Sales,22,567,3,Female,3,3,1,Married,8,No,3,10,3,8.174436908773723,8,7,0
57.0,Sales,29,568,1,Male,2,4,4,Divorced,10,No,3,32,2,1.22384938435124,0,0,0
50.0,Other,29,569,2,Male,2,4,3,Married,10,No,3,28,3,27.049984984865446,10,15,0
30.0,Other,2,571,3,Female,3,1,4,Single,2,No,3,12,2,10.933262739838325,7,6,0
60.0,Sales,28,573,3,Female,2,3,1,Married,9,No,3,22,4,18.090397035026218,13,13,0
47.0,Other,2,574,1,Female,3,2,4,Divorced,6,No,3,20,3,4.834897359876539,0,0,0
46.0,Other,2,575,1,Male,3,4,3,Married,10,No,3,26,1,2.7581041443777594,2,0,0
35.0,Other,22,577,4,Male,1,1,3,Single,4,No,3,6,3,4.943851730078908,4,4,0
54.0,Other,8,578,3,Female,3,2,3,Single,4,No,3,19,3,0.2454042469173069,0,0,0
34.0,Other,2,579,4,Male,2,1,3,Divorced,5,No,3,14,3,7.072063281321738,3,5,0
46.0,Sales,10,580,3,Female,2,3,4,Married,8,Yes,3,15,3,2.418153844871208,2,1,0
31.0,Other,9,581,3,Male,3,3,2,Divorced,9,No,4,13,4,13.660477094515526,8,0,0
33.0,Other,15,582,2,Male,3,3,3,Married,9,Yes,3,15,4,8.166867058222122,6,7,1
33.0,Other,10,584,1,Male,1,1,4,Divorced,3,No,3,8,3,3.244318741996734,3,1,1
30.0,Sales,7,585,4,Male,3,1,2,Single,3,No,3,4,3,3.943306025408561,2,1,0
35.0,Other,16,586,4,Male,3,3,3,Married,5,Yes,3,10,3,7.700705152478273,7,0,0
31.0,Other,20,587,1,Male,3,3,3,Married,9,No,3,12,3,0.2074638296137485,0,0,1
34.0,Human Resources,23,590,2,Female,3,3,1,Divorced,9,Yes,3,11,3,3.1508233219693844,2,0,1
42.0,Other,5,591,2,Male,3,1,3,Married,5,No,3,8,3,2.322054271215217,2,2,0
36.0,Sales,10,592,2,Male,3,3,4,Single,9,No,3,10,2,10.222097084532578,3,9,0
22.0,Other,4,593,3,Male,2,1,3,Single,4,No,3,4,3,1.6110789380549455,2,1,1
48.0,Sales,2,595,2,Female,3,2,4,Married,4,No,3,14,3,8.933235690126654,7,6,0
55.0,Sales,18,597,1,Female,3,4,2,Single,10,No,4,37,3,10.641337790429615,9,7,0
41.0,Sales,10,599,4,Male,3,2,4,Single,7,No,3,16,3,14.028655351319074,3,1,0
35.0,Sales,1,600,2,Male,3,2,3,Married,5,No,3,15,3,10.92412703125752,9,6,0
40.0,Other,6,601,2,Female,3,4,3,Single,9,No,3,22,3,19.402484521045416,6,5,0
39.0,Other,8,602,3,Female,3,1,3,Married,4,No,3,8,3,8.005538864718277,3,0,0
31.0,Sales,2,604,2,Male,3,2,4,Single,7,Yes,3,10,4,5.832284231568557,5,0,0
42.0,Other,24,605,4,Male,3,3,1,Married,8,Yes,4,10,2,9.800812184413235,9,5,0
45.0,Sales,2,606,4,Male,3,2,2,Married,5,No,3,9,4,8.586617421468757,7,3,0
26.0,Human Resources,17,608,2,Female,3,1,3,Divorced,3,Yes,3,8,2,7.253872228182841,7,1,1
29.0,Other,19,611,4,Male,3,2,4,Divorced,4,No,3,8,4,3.612652011934428,2,1,0
33.0,Other,1,612,1,Female,4,4,3,Divorced,10,No,3,10,3,6.030518582200396,1,0,0
31.0,Sales,7,613,3,Male,2,3,4,Divorced,9,No,4,10,2,5.2669305563282345,4,0,0
18.0,Sales,5,614,2,Male,3,1,2,Single,1,Yes,3,0,3,0.1654189415249456,0,0,1
40.0,Sales,28,615,3,Male,1,3,1,Divorced,9,No,3,20,3,0.8202246683141032,0,0,0
41.0,Other,2,616,1,Female,2,2,3,Single,8,Yes,3,10,3,9.047057667536532,7,0,0
26.0,Sales,29,618,1,Male,3,2,3,Divorced,4,No,3,8,3,0.0,0,0,0
35.0,Sales,1,620,1,Female,3,2,3,Single,5,No,3,5,3,4.500909315856133,4,0,0
34.0,Sales,21,621,4,Male,4,2,4,Single,6,No,3,10,3,9.937451264680773,7,5,0
26.0,Other,24,622,3,Male,1,1,4,Single,2,Yes,3,1,1,0.8922919658265172,0,0,1
37.0,Other,1,623,2,Female,3,3,4,Single,8,No,3,12,4,6.513959265777335,5,1,0
46.0,Other,18,624,1,Female,3,3,3,Married,5,No,3,28,2,2.198162313120162,2,1,0
41.0,Sales,2,625,2,Female,3,4,1,Married,10,No,3,22,3,17.951130664976485,16,11,0
37.0,Sales,9,626,1,Male,3,3,2,Divorced,8,No,3,9,3,8.189397039876852,5,7,0
52.0,Other,6,630,4,Male,3,2,1,Divorced,7,Yes,3,18,3,9.850146763252058,9,6,0
32.0,Sales,11,631,4,Male,4,2,3,Married,5,No,3,6,3,4.515936152002694,2,1,1
24.0,Sales,24,632,4,Male,3,1,4,Married,2,No,3,3,3,1.7412539950737678,2,2,0
38.0,Other,10,634,3,Female,3,2,3,Married,9,No,3,18,3,0.701979640806035,0,0,0
37.0,Other,1,635,2,Female,3,2,2,Married,7,No,3,8,2,5.912321391890202,5,4,0
49.0,Other,18,638,4,Male,2,5,3,Divorced,10,Yes,3,31,3,31.26482445328152,9,0,0
24.0,Other,23,639,2,Male,4,1,4,Married,3,Yes,3,6,3,5.899881921478985,5,1,0
26.0,Sales,28,641,1,Male,3,2,2,Married,7,No,4,6,4,4.710212242027089,3,1,0
24.0,Other,17,643,4,Male,2,1,2,Married,1,No,4,1,3,0.9436274761124116,0,0,0
50.0,Human Resources,3,644,1,Male,3,5,2,Married,10,No,3,32,3,31.8601404803818,5,10,0
25.0,Sales,13,645,2,Male,3,1,3,Married,1,No,3,7,3,7.568809834897317,4,0,0
24.0,Other,7,647,1,Female,3,1,3,Married,3,Yes,3,6,3,6.328751970258726,3,1,1
30.0,Sales,12,648,2,Male,2,1,1,Married,1,No,3,1,4,0.2303238136232952,0,0,1
34.0,Other,1,649,2,Male,2,1,4,Married,4,Yes,3,6,3,5.779899705125634,5,1,0
31.0,Sales,13,650,2,Male,3,2,1,Divorced,4,No,3,9,1,2.710503040323664,1,1,1
35.0,Other,25,652,1,Male,2,2,4,Single,4,No,3,9,3,3.632952221605826,2,0,0
31.0,Sales,6,653,1,Male,4,2,4,Divorced,6,No,4,13,4,6.508925073158654,7,5,0
27.0,Other,6,655,1,Female,2,1,3,Divorced,1,No,3,6,2,4.3583458041579375,3,0,0
37.0,Sales,2,656,4,Male,3,2,3,Married,8,Yes,3,17,2,3.263195268676588,0,1,0
20.0,Other,1,657,4,Female,2,1,2,Single,3,No,3,1,4,1.3802010875131665,0,0,0
42.0,Other,2,659,3,Female,3,2,4,Married,4,No,3,10,3,9.648859477344756,2,2,0
43.0,Other,6,661,2,Male,2,4,4,Divorced,10,Yes,3,21,2,1.1324673188179557,0,0,0
38.0,Other,1,662,3,Female,3,1,1,Single,2,No,3,8,2,1.1563211370111386,0,0,0
43.0,Other,9,663,4,Male,3,2,3,Divorced,7,Yes,3,10,3,7.21004052520474,7,4,0
48.0,Other,1,664,4,Female,2,4,1,Married,10,No,3,21,1,2.667977270094622,2,0,0
44.0,Human Resources,1,665,1,Female,2,2,3,Single,7,No,3,10,4,1.5622002692480057,2,0,0
34.0,Sales,14,666,3,Female,3,1,3,Divorced,2,Yes,3,8,3,8.209004953400253,2,0,0
27.0,Sales,2,667,3,Male,3,1,1,Divorced,3,No,3,5,3,2.6353363485306818,3,0,1
21.0,Sales,22,669,3,Male,3,1,3,Single,3,No,3,3,3,2.461266501176362,2,1,0
44.0,Other,3,671,4,Male,3,5,4,Married,10,Yes,3,26,4,2.5597091897702016,2,0,0
22.0,Other,6,675,1,Male,3,1,3,Married,3,No,4,3,3,2.889589004977048,2,2,0
33.0,Sales,8,677,3,Male,3,2,3,Divorced,8,No,3,6,3,4.6495968530138825,0,1,0
32.0,Other,9,679,1,Female,3,2,4,Married,7,Yes,3,6,2,6.378202890792471,4,0,0
30.0,Other,3,680,3,Female,3,1,3,Divorced,1,No,4,1,3,1.3201878316775146,0,0,0
53.0,Sales,1,682,4,Female,3,2,1,Single,8,No,4,18,4,14.07525937398879,7,8,0
34.0,Other,1,683,2,Male,3,1,4,Married,2,No,3,10,2,9.687799536780192,9,8,0
45.0,Sales,26,684,1,Female,3,2,1,Married,5,No,3,5,3,1.046317498160905,1,0,1
26.0,Other,6,686,3,Female,3,1,4,Married,2,Yes,3,3,3,3.291190370063468,2,0,0
37.0,Other,3,689,3,Male,3,3,3,Married,8,No,3,10,3,9.265178694253017,7,7,0
29.0,Sales,3,690,2,Female,3,2,3,Married,7,No,3,6,2,6.283001970786805,0,1,0
35.0,Other,6,691,2,Male,1,2,4,Single,7,No,3,17,3,17.16808976721115,11,11,0
33.0,Other,6,692,3,Male,3,2,4,Divorced,8,No,4,15,1,13.087807923816165,11,4,0
54.0,Human Resources,19,698,3,Male,3,3,2,Married,9,No,3,16,4,9.096161811829132,7,7,0
36.0,Other,9,699,2,Male,2,2,2,Divorced,8,Yes,3,13,3,2.756458933948064,2,0,0
27.0,Other,3,700,1,Male,2,1,4,Single,1,No,3,5,3,4.336576102321386,2,1,0
20.0,Other,10,701,4,Male,3,1,3,Single,1,Yes,3,1,3,0.4051002231117148,0,1,1
33.0,Other,3,702,1,Male,3,1,1,Single,3,Yes,3,10,3,9.948569349783016,8,9,1
35.0,Other,3,704,3,Male,2,1,3,Married,1,No,3,1,3,1.0436136236966782,0,0,0
23.0,Other,4,705,1,Male,4,1,1,Married,3,No,3,5,4,2.990650948299813,2,0,0
25.0,Sales,8,707,4,Male,4,2,2,Married,5,No,4,4,3,3.4212006127649657,2,1,0
38.0,Sales,7,709,4,Female,2,2,4,Single,4,No,4,8,3,7.826924869891735,7,0,0
29.0,Other,1,710,2,Male,1,1,4,Divorced,2,No,3,10,3,9.50140729817883,7,2,0
48.0,Sales,2,712,2,Male,4,2,2,Married,8,No,3,12,3,2.1705653804572704,2,2,0
27.0,Sales,3,714,4,Female,4,2,4,Divorced,5,Yes,4,6,3,6.069646407942078,5,0,0
37.0,Other,10,715,4,Male,4,1,4,Single,5,No,3,4,3,1.4285576478656108,0,0,0
50.0,Other,28,716,4,Male,4,1,3,Married,3,Yes,3,20,3,20.122765221816337,8,3,0
34.0,Other,9,717,4,Female,2,3,2,Single,8,No,3,9,4,8.012974243903953,7,7,0
24.0,Sales,3,720,1,Female,3,2,3,Single,5,No,3,4,3,1.2488723714059713,2,2,1
39.0,Other,2,721,4,Female,2,2,3,Single,5,No,3,20,3,19.726192377075016,7,11,0
32.0,Sales,10,722,4,Male,3,2,4,Single,6,No,3,10,2,10.10162402602861,7,0,0
50.0,Sales,8,723,2,Male,3,2,3,Married,8,Yes,3,18,3,2.98295040850624,3,1,1
38.0,Other,1,724,2,Female,4,2,4,Single,8,No,3,10,2,8.999714613252955,7,1,0
27.0,Other,1,725,3,Female,3,3,1,Married,8,No,3,9,3,8.203178525479428,7,0,0
32.0,Other,3,727,3,Female,3,3,4,Single,9,No,3,10,3,7.997972681943736,7,7,0
47.0,Sales,14,728,4,Male,3,2,1,Single,6,No,3,20,3,7.091217886529539,7,1,0
40.0,Sales,5,729,4,Male,2,3,1,Married,9,Yes,4,20,3,18.12218002280016,13,1,0
53.0,Other,7,730,3,Male,4,4,3,Married,10,No,3,32,3,4.646410535026275,1,1,0
41.0,Human Resources,10,731,2,Male,2,5,4,Divorced,10,No,3,23,2,20.87675092164332,6,12,0
60.0,Sales,16,732,1,Male,3,2,1,Single,6,No,3,10,3,1.5656721001035536,2,2,0
27.0,Other,10,733,4,Male,3,3,1,Divorced,8,No,4,9,2,9.062202631884375,7,1,0
41.0,Human Resources,1,734,4,Male,2,5,3,Married,10,No,3,22,3,22.905254058635627,7,2,0
50.0,Sales,8,738,4,Male,3,1,2,Married,4,No,3,4,3,1.4653574412043726,2,2,0
28.0,Other,1,741,1,Female,1,1,2,Single,1,Yes,3,10,3,6.552751385030369,7,3,1
36.0,Other,8,742,1,Female,4,3,1,Married,9,No,3,10,3,9.006869767641833,7,0,0
38.0,Other,1,743,3,Female,3,3,3,Single,8,Yes,3,10,4,1.248899241799571,0,0,0
44.0,Other,24,744,1,Male,1,1,3,Single,4,No,3,9,3,4.969592544968932,2,1,0
