Age,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition
32.4,Saless,36.4,299,3.0,Female,2,2,1.0,Single,7,No,3,9.0,2.0,5.128357376394121,3,0.0,1
31.32,Other,1.4,300,3.0,Male,3,1,3.0,Single,1,No,3,7.0,2.0,6.534738976020435,2,1.5,1
48.6,Sales,8.4,302,4.0,Female,2,3,4.0,Single,8,No,3,23.0,3.0,18.91806736826852,7,18.0,0
58.32,Sales,4.2,303,4.0,Female,3,2,1.0,Married,7,No,3,16.0,3.0,6.930389027059583,2,0.0,0
38.88,R&D Lab,7.0,304,4.0,Male,3,2,2.0,Single,7,No,3,16.0,4.0,13.739126057411232,11,4.5,0
35.64,Other,5.6,305,3.0,Female,2,1,2.0,Married,2,No,4,7.0,3.0,2.5602660798766217,2,1.5,0
39.96,R&D,15.4,306,2.0,Male,3,3,4.0,Divorced,9,Yes,3,10.0,3.0,9.60414001067221,8,0.0,0
41.04,Sales,4.2,307,1.0,Male,3,3,3.0,Divorced,9,No,3,17.0,2.0,15.414011572774776,10,7.5,0
33.48,Other,1.4,308,3.0,Male,1,2,3.0,Married,4,No,3,6.0,3.0,4.206768190786833,4,1.5,0
63.72,Other,4.2,309,3.0,Male,2,1,4.0,Married,1,No,3,7.0,3.0,0.7889114125245016,0,0.0,0
39.96,Sales,5.6,311,3.0,Male,3,1,4.0,DIVORCED,3,No,3,13.0,3.0,9.72187360484288,8,7.5,0
31.32,Sales,1.4,312,2.0,Female,3,3,4.0,Married,8,No,3,11.0,3.0,10.04254631519524,10,6.0,0
37.8,Sales,1.4,314,3.0,Female,3,3,3.0,Single,8,No,3,10.0,4.0,10.425972233782344,7,0.0,0
31.32,Other,25.2,315,3.0,Male,2,1,4.0,Single,2,Yes,3,4.0,2.0,4.384169727152502,3,0.0,1
56.16,Other,2.8,316,3.0,Female,2,1,4.0,Single,3,No,3,6.0,2.0,2.277346397111814,2,3.0,0
45.36,Other,5.6,319,3.0,Male,3,5,4.0,Married,10,No,3,22.0,3.0,22.366586682372176,17,16.5,0
63.72,Human Resources,8.4,321,3.0,Male,3,1,3.0,Married,5,No,3,7.0,2.0,1.4478891057264334,2,3.0,0
54.0,Sales,1.4,323,4.0,Female,3,5,4.0,Divorced,10,No,3,32.0,2.0,7.3807859206487985,0,51.0,0
35.64,Other,19.6,325,3.0,Male,3,1,4.0,Married,2,Yes,3,8.0,1.0,4.725370909229465,4,0.0,1
46.44,Sales,22.4,327,4.0,Female,3,4,4.0,Married,10,Yes,4,22.0,3.0,15.770403318960726,13,1.5,0
35.64,ResDev,2.8,328,3.0,Female,3,1,1.0,Married,2,No,4,13.0,4.0,9.028706473878186,7,1.5,1
56.16,Sales,2.8,329,1.0,Male,2,5,3.0,Single,10,Yes,3,33.0,4.0,32.57794613379563,7,22.5,0
34.56,Sales,5.6,330,3.0,Female,3,1,2.0,Married,4,No,3,6.0,3.0,4.679408316666365,3,1.5,0
34.56,Other,1.4,331,3.0,Male,2,1,3.0,Single,4,Yes,3,13.306649002823644,1.0,2.85682674191704,2,1.5,1
42.12,Other,1.4,332,3.0,Female,3,1,3.0,Divorced,1,No,3,7.0,3.0,3.0228039199627976,2,1.5,0
34.56,Sales,36.4,333,3.0,Male,3,2,4.0,Married,5,No,3,4.0,3.0,3.19458978807227,2,3.0,0
44.28,R&D,26.6,334,3.0,Male,3,2,1.0,Divorced,3,No,3,17.0,2.0,0.8662996810583103,0,0.0,0
43.2,R&D Lab,33.6,335,1.0,Male,3,2,4.0,Divorced,3,No,3,9.0,3.0,8.948079441285001,8,6.0,0
48.6,Other,1.4,336,3.0,Male,4,5,4.0,Married,10,No,3,16.004055964236837,3.0,24.42178701139017,0,1.5,0
33.48,Other,4.2,337,2.0,Male,3,3,3.0,Divorced,10,No,3,9.0,3.0,1.4668392608800156,2,3.0,0
35.64,Other,7.0,338,3.0,Female,2,1,4.0,MARRIED,3,No,3,2.0,2.0,1.6490932787361998,2,0.0,0
36.72,Other,2.8,339,4.0,Male,2,2,1.0,Married,7,No,3,13.0,3.0,10.516444472699517,9,25.5,0
39.96,R&D,1.4,340,3.0,Female,2,1,1.0,Married,4,No,3,17.0,2.0,3.7183773362747767,1,0.0,0
48.6,Other,9.8,341,1.0,Male,4,2,3.0,Married,7,No,3,9.0,3.0,2.649150011496085,2,0.0,0
39.96,R&D Lab,14.0,342,1.0,Male,3,3,3.0,Divorced,9,No,3,17.0,3.0,0.92835837064146,0,0.0,1
42.12,Other,2.8,343,5.0,Female,3,3,3.0,Single,9,No,4,20.0,3.0,18.699697659375207,6,16.5,0
31.32,Other,21.0,346,3.0,Male,3,1,4.0,Single,2,No,3,6.0,3.0,5.845911023362606,5,1.5,0
45.36,Other,23.8,347,4.0,Female,4,2,1.0,Single,7,Yes,3,10.0,3.0,2.631285266761609,2,0.0,0
31.32,Sales,28.0,349,4.0,Male,3,2,4.0,Divorced,8,No,3,10.0,3.0,3.2313621568205595,2,0.0,0
27.0,Other,1.4,350,1.0,Female,3,2,3.0,Married,5,No,3,5.0,3.0,3.479574923360052,2,1.5,0
45.36,Other,2.8,351,3.0,Female,2,1,1.0,Divorced,2,Yes,3,10.0,3.0,8.323774722545002,6,10.5,0
43.2,Other,2.8,352,1.0,F,3,5,3.0,Divorced,10,No,3,22.0,3.0,20.72078981528362,7,4.5,0
55.08,Other,1.4,353,3.0,Male,3,1,4.0,Married,2,No,3,1.0,2.0,0.6008823909842336,0,0.0,0
33.48,Other,40.6,355,3.0,Male,2,1,2.0,Single,4,No,3,6.0,4.0,4.331077588095811,4,1.5,1
34.56,Other,9.8,359,3.0,Male,4,1,2.0,Married,3,No,4,5.0,1.0,4.838313600498399,1,0.0,0
41.04,Sales,2.8,361,4.0,Male,2,2,4.0,Married,6,No,3,13.0,3.0,7.169941289721834,7,10.5,0
34.56,Other,2.8,362,4.0,Mal,2,2,1.0,Single,1,No,3,9.0,3.0,6.863873813717129,2,0.0,0
49.68,Sales,2.8,363,3.0,Female,1,4,2.0,Married,10,Yes,3,28.0,2.0,6.253699317792154,7,10.5,0
30.24,Other,2.8,364,3.0,Male,3,1,3.0,Single,4,No,3,5.0,1.0,0.0,0,0.0,1
31.32,Sale,2.8,366,1.0,Male,2,2,2.0,Married,8,No,3,10.0,3.0,0.0,0,0.0,0
33.48,Other,32.2,367,2.0,Male,2,2,4.0,Married,6,No,4,10.0,3.0,9.842342482302811,0,10.5,0
27.0,Other,7.0,369,2.0,Male,4,2,1.0,Divorced,4,No,3,6.0,3.0,5.134842344787911,3,1.5,0
48.6,R&D Lab,28.0,372,3.0,Male,3,4,4.0,Married,9,Yes,3,21.0,3.0,20.071025045958784,7,6.0,0
38.88,Other,8.4,373,3.0,Male,3,1,4.0,Married,3,No,3,16.0,3.0,15.518579232472312,13,15.0,0
59.4,Other,1.4,374,4.0,Male,3,5,1.0,Single,10,Yes,3,37.0,3.0,35.8451284482587,10,6.0,0
50.76,R&D Lab,40.6,376,1.0,Male,3,3,3.0,Married,9,Yes,3,10.0,3.0,9.415091483914496,7,13.5,1
30.24,Other,12.6,377,3.0,Male,3,1,4.0,Married,1,No,4,5.0,2.0,4.946007517823471,2,0.0,0
39.96,Sales,8.4,378,3.0,Male,3,2,4.0,Married,7,N,3,7.0,4.0,5.763550629946239,4,0.0,0
22.68,Other,4.2,379,3.0,Male,2,1,3.0,Single,3,No,3,3.0,4.0,2.692107077616144,2,1.5,0
39.96,Other,1.4,380,1.0,Female,3,3,4.0,Divorced,10,Yes,3,15.0,3.0,5.718091734038883,2,0.0,0
37.8,Other,30.8,381,2.0,Female,4,3,2.0,Divorced,9,No,3,10.0,2.0,7.129333456005108,7,9.0,0
41.04,Sale,9.8,382,1.0,Female,4,2,1.0,Divorced,6,Yes,4,8.0,3.0,8.616257105868126,0,10.5,0
28.08,Other,1.4,384,3.0,Female,3,2,2.0,Divorced,7,No,4,6.0,1.0,6.109341546138071,5,1.5,0
54.0,Other,5.6,385,1.0,Male,3,5,2.0,Divorced,10,No,3,28.0,2.0,9.757812154015348,4,1.5,0
57.24,Other,4.2,386,3.0,Male,3,4,3.0,MARRIED,10,Yes,3,21.0,2.0,5.819429993186977,3,1.5,0
45.36,Sales ,1.4,387,2.0,Male,3,2,3.0,Married,5,No,4,20.0,3.0,20.1126176764028,16,16.5,0
31.32,Sales,2.8,388,2.0,Male,3,2,4.0,SINGLE,5,No,3,10.0,2.0,10.08321476790158,7,0.0,0
59.4,Other,28.0,389,2.0,Male,3,2,4.0,Married,6,Yes,3,12.0,3.0,10.403777815802714,7,0.0,0
28.08,Other,15.4,390,1.0,Male,3,2,1.0,Married,7,Yes,3,5.0,3.0,5.462076191542767,3,4.5,0
39.96,Other,1.4,391,3.0,Female,3,1,4.0,Single,1,No,3,17.0,3.0,17.40642823211905,12,7.5,0
47.52,Other,33.6,392,5.0,Male,3,1,3.0,Divorced,3,Yes,4,19.0,1.0,0.3246390235292468,0,0.0,1
41.04,R&D Lab,32.2,393,4.0,Male,3,2,4.0,Divorced,7,No,3,10.0,3.0,1.6813822339620612,2,1.5,0
28.08,Other,22.4,394,3.0,Male,3,1,2.0,Divorced,2,Yes,3,5.0,3.0,2.671735524265592,2,0.0,1
30.24,Other,11.2,395,3.0,Female,3,1,4.0,Single,3,No,4,5.0,3.0,4.610459885376063,3,0.0,0
52.92,Other,14.0,396,3.0,Female,3,5,1.0,Single,10,Yes,3,22.0,3.0,2.5639481172982204,2,1.5,0
38.88,ResDev,4.2,397,3.0,Male,3,2,2.0,Single,5,No,3,10.0,3.0,7.664488044424652,0,10.5,0
33.48,Sales ,7.0,399,3.0,Female,3,1,2.0,Divorced,3,No,3,2.0,2.0,2.1679743714270803,2,3.0,0
28.08,Saless,5.6,401,4.0,Male,2,2,4.0,Single,7,yes,3,8.0,3.0,8.247204643624915,7,10.5,1
39.96,Other,12.6,403,3.0,Male,3,1,4.0,Married,1,Yes,3,4.0,2.0,3.9991820166779513,2,1.5,0
45.36,Sales ,36.4,404,3.0,female,3,4,2.0,Married,9,No,3,23.0,4.0,19.78698383071779,4,6.0,0
19.44,R&D Lab,4.2,405,3.0,Male,3,1,3.0,Single,1,No,3,0.0,3.0,0.6377316243268101,0,0.0,1
37.8,Sales,22.4,406,3.0,Male,3,3,2.0,Married,8,No,3,12.0,2.0,10.954216969675082,9,9.0,0
38.88,Other,25.2,407,3.0,Male,4,1,4.0,Married,4,No,3,4.0,3.0,1.468536260157589,0,0.0,0
55.08,Other,2.8,408,4.0,Male,1,2,2.0,DIVORCED,6,No,3,13.0,3.0,3.7153369347256113,1,1.5,0
44.28,Sales ,2.8,410,4.0,Male,3,4,2.0,Single,5,No,3,22.0,3.0,22.20685639997604,10,0.0,0
19.44,Sales,14.0,411,3.0,Female,2,1,3.0,Single,1,No,3,0.0,3.0,0.6710442521529576,0,0.0,0
30.24,Other,22.4,412,2.0,Male,4,2,1.0,Single,7,No,3,9.0,3.0,6.695605995157813,3,0.0,0
33.48,Sales,9.8,416,2.0,Male,4,2,4.0,Married,8,No,3,10.0,2.0,7.672457358087961,7,10.5,0
108.71,R&D,1.4,417,3.0,Male,4,3,4.0,Divorced,8,No,3,19.0,2.0,18.296871087920607,10,4.5,0
38.88,Other,33.6,419,2.0,Female,3,2,2.0,Married,7,No,3,11.0,3.0,9.606407536841342,8,0.0,0
34.56,Saless,9.8,420,4.0,Male,2,2,3.0,Married,6,No,3,13.0,2.0,13.101556773973254,8,6.0,0
41.04,Other,35.0,421,1.0,Female,5,3,2.0,Married,9,No,3,19.0,3.0,10.024786364649705,8,0.0,0
62.64,R&D,1.4,422,4.0,Male,1,2,3.0,Divorced,7,Yes,3,12.0,3.0,5.80528923161165,3,1.5,0
33.48,Other,7.0,423,3.0,Male,3,1,4.0,Married,5,Yes,3,6.0,3.0,5.6369966952944095,2,0.0,0
33.48,Human Resources,2.8,424,1.0,Male,2,2,1.0,Married,7,No,3,9.0,3.0,1.56570903147615,2,1.5,0
148.37,Other,9.8,425,1.0,Male,3,3,1.0,Divorced,6,No,3,24.0,3.0,24.058205490060377,9,13.5,0
33.48,Other,2.8,426,5.0,Male,3,1,4.0,Divorced,2,Yes,3,3.0,1.0,2.1800845010677574,2,3.0,0
35.64,Other,7.0,428,4.0,Female,3,3,3.0,Married,9,No,3,12.0,3.0,10.859299687006844,6,12.0,0
42.12,R&D Lab,14.0,429,3.0,Male,3,4,1.0,Married,10,Yes,3,21.0,3.0,21.4330352580214,9,16.5,0
46.44,Other,14.0,430,3.0,Female,3,1,4.0,Single,2,No,3,9.0,3.0,7.948211950049188,7,1.5,0
52.92,Other,1.4,431,3.0,Female,2,4,3.0,Single,10,Yes,3,25.0,3.0,7.1100371644018105,1,0.0,0
56.16,Other,11.2,433,3.0,Male,2,2,2.0,Married,5,No,3,11.0,2.0,7.058058255383053,2,10.5,1
29.16,Other,7.0,434,3.0,Female,3,1,2.0,Single,2,Yes,3,4.0,2.0,4.484314242313673,3,1.5,0
34.56,Sales,11.2,436,3.0,Female,2,2,2.0,Married,6,Yes,3,13.0,3.0,13.322866394361624,12,16.5,0
29.16,Sales,2.8,437,4.0,Male,3,2,3.0,Single,6,Yes,3,5.0,3.0,5.606078216612551,4,0.0,0
33.48,Sales,9.8,438,4.0,Male,3,2,4.0,Divorced,8,No,3,13.0,3.0,6.92797535086274,7,1.5,0
34.56,Other,2.8,439,1.0,Female,4,2,4.0,Single,5,No,3,10.0,2.0,7.06402053427923,7,0.0,0
30.24,Other,2.8,440,3.0,Male,1,1,4.0,Married,4,Yes,3,5.0,2.0,2.7593308253601374,2,3.0,1
32.4,Other,39.2,441,4.0,Female,3,2,4.0,Married,5,No,3,11.0,3.0,9.425972546922129,8,1.5,0
33.48,Research and Dev,9.8,442,3.0,Mal,2,3,3.0,Married,8,No,4,10.0,3.0,9.698871898558911,9,12.0,0
42.12,Other,9.8,444,3.0,Male,2,5,4.0,Married,10,no,3,21.0,3.0,20.09034977523504,9,19.5,0
42.12,Sales,4.2,445,4.0,Female,3,2,3.0,Married,6,Yes,3,12.0,2.0,1.4573027577970423,0,0.0,1
35.64,Sales,14.0,446,5.0,Male,2,2,4.0,Single,5,No,3,9.0,2.0,5.912558748673451,7,0.0,0
50.76,R&D Lab,7.0,447,4.0,Male,5,5,3.0,Married,10,No,3,21.0,3.0,4.01607126297961,2,1.5,0
46.44,Other,14.0,448,3.0,Female,2,2,3.0,Divorced,6,No,3,9.0,4.0,8.11793655034996,7,0.0,0
29.16,Sales,1.4,449,3.0,Male,3,2,2.0,Married,7,Yes,3,6.0,3.0,5.749944337837599,4,1.5,0
58.32,R&D,28.0,450,4.0,Female,0,2,3.0,Single,5,No,3,20.0,2.0,3.545972978214781,3,0.0,0
46.44,Other,9.8,451,3.0,Female,3,3,1.0,Married,9,No,3,10.0,2.0,1.2805165337355302,0,0.0,0
48.6,Other,11.2,452,4.0,Male,3,2,4.0,Married,4,No,3,12.0,3.0,9.623776649836566,9,13.5,0
43.2,Sales,1.4,453,2.0,Male,1,2,4.0,Married,8,Yes,4,6.0,2.0,4.836874079695692,3,0.0,0
31.32,Other,11.2,454,3.0,Male,1,1,1.0,Married,1,Yes,3,7.0,2.0,7.021851334042137,7,0.0,1
31.32,Other,12.6,455,3.0,Male,2,1,4.0,Single,4,No,3,4.0,3.0,3.536841006049376,2,3.0,0
32.4,Sales ,7.0,456,4.0,Female,2,2,3.0,DIVORCED,7,No,3,10.0,3.0,10.038024019948192,9,1.5,0
29.16,Sales,11.2,458,2.0,Female,3,2,2.0,Married,7,No,3,8.0,3.0,8.17647998776945,7,0.0,0
39.96,Other,7.0,460,4.0,Male,3,2,4.0,Divorced,7,No,3,8.0,2.0,6.308053327009874,2,0.0,0
41.04,Other,21.0,461,3.0,Male,2,3,4.0,Divorced,9,Y,3,12.0,3.0,10.735638007250149,10,3.0,0
33.48,Other,9.8,462,0.0,Female,3,3,4.0,Single,8,Yes,3,11.0,2.0,10.359854435882372,9,6.0,0
31.32,Sales,14.0,463,4.0,Female,2,2,2.0,Divorced,8,Yes,3,7.0,3.0,6.349198337129,7,1.5,0
37.8,Other,7.0,464,3.0,Male,3,3,2.0,Single,8,No,3,17.0,3.0,16.02542128456808,6,0.0,0
24.84,R&D,36.4,465,3.0,Male,3,1,4.0,DIVORCED,3,No,3,4.0,2.0,3.75567995730596,2,0.0,0
44.28,Other,8.4,466,4.0,Male,2,2,2.0,Single,5,Yes,3,8.0,3.0,3.927071620075029,4,1.5,0
50.76,Sales ,5.6,467,2.0,Male,3,2,3.0,Single,5,No,3,5.0,3.0,0.2564706253957478,0,0.0,0
45.36,Other,32.2,468,0.0,Female,3,4,4.0,Single,10,No,3,16.0,3.0,0.3907551793567072,0,0.0,0
31.32,Sales,2.8,469,4.0,Male,3,2,3.0,Married,5,No,3,4.0,2.0,3.419837487365347,3,0.0,0
45.36,Human Resources,2.8,470,3.0,Male,3,1,3.0,Divorced,2,Yes,3,4.0,3.0,2.979186982856538,2,1.5,0
34.56,Other,2.8,471,3.0,Female,3,1,2.0,Married,2,No,3,8.0,3.0,7.549942170963043,0,0.0,0
51.84,Sales,40.6,473,1.0,F,3,3,3.0,Married,9,No,4,15.0,1.0,0.0612527491697594,0,0.0,0
39.96,Other,8.4,474,3.0,Male,4,2,1.0,Divorced,7,Yes,3,13.0,3.0,7.986730445801279,7,9.0,0
32.4,Sales,35.0,475,4.0,Female,3,2,3.0,Married,5,Yes,3,4.0,4.0,1.8104711769088395,2,3.0,0
28.08,Sales,1.4,476,3.0,Male,3,2,3.0,Married,6,No,3,8.0,3.0,7.470210426891676,7,10.5,0
45.36,Other,2.8,477,1.0,Male,2,2,4.0,Single,7,No,4,14.0,3.0,1.090753488813655,0,0.0,0
22.68,Sales,1.4,478,3.0,Female,2,1,2.0,Single,1,Yes,3,3.0,3.0,2.612384103166156,2,1.5,1
38.88,Sales,1.4,479,4.0,Female,3,2,4.0,Single,7,No,3,7.0,3.0,1.0118757409988737,0,0.0,0
38.88,Sales,4.2,481,1.0,Male,2,3,4.0,Married,8,No,3,16.0,3.0,13.15781798834062,9,1.5,0
61.56,Other,1.4,482,5.0,Male,3,2,3.0,Married,5,No,3,15.0,3.0,2.982401530768758,2,1.5,0
43.2,Other,14.0,483,3.0,Female,4,1,3.0,Married,1,Yes,3,10.0,3.0,7.028279474794584,7,1.5,0
22.68,Sales,12.6,484,3.0,Male,3,1,4.0,SINGLE,2,No,4,3.0,2.0,3.0960451903163246,2,3.0,0
35.64,Sales,7.0,485,5.0,Female,3,1,3.0,Single,3,Yes,3,1.0,3.0,1.7985563612604054,0,0.0,1
39.96,R&D Lab,14.0,486,3.0,Female,3,1,1.0,Married,5,No,4,17.0,3.0,4.873540347946503,4,0.0,0
49.68,Other,9.8,487,3.0,Female,3,2,3.0,Married,6,No,3,7.0,4.0,1.063717203334045,0,0.0,0
44.28,Sales,5.6,488,1.0,Male,3,2,2.0,Single,5,No,3,8.0,3.0,8.433424531671072,7,10.5,1
54.0,Research and Dev,14.0,491,4.0,Male,2,3,4.0,Single,9,No,3,20.0,3.0,4.23551841570901,3,1.5,0
43.2,Sales,30.8,492,3.0,Male,2,2,3.0,Married,7,Yes,3,8.0,3.0,5.82089539975461,4,1.5,1
33.48,Other,12.6,493,3.0,Male,2,1,2.0,Single,2,Yes,3,3.0,3.0,2.450931718508944,2,3.0,0
22.68,Sales,16.8,494,3.0,Female,4,1,2.0,Single,2,No,3,1.0,3.0,0.5643765594425354,0,0.0,1
31.32,Other,32.2,495,3.0,Male,3,1,4.0,Single,5,No,3,6.0,3.0,2.886625286350887,2,1.5,0
37.8,R&D Lab,12.6,496,3.0,Male,2,2,2.0,Single,7,No,3,10.0,3.0,0.6144567297477801,1,0.0,0
29.16,Other,1.4,497,3.0,Male,3,1,2.0,Divorced,4,No,3,5.0,3.0,5.28808729973555,2,0.0,0
30.24,Sales,12.6,498,2.0,Male,3,2,4.0,Single,6,No,3,7.0,3.0,7.594799890642374,5,0.0,0
52.92,Other,9.8,499,2.0,Mal,2,3,3.0,SINGLE,9,No,4,26.0,3.0,5.111668079348178,2,0.0,0
55.08,Sales,19.6,500,3.0,Female,3,2,4.0,Married,5,No,3,18.0,2.0,7.037632972964594,7,0.0,0
38.88,Other,2.8,501,3.0,Female,3,1,3.0,Married,2,No,3,6.0,3.0,1.562495666270962,2,3.0,0
36.72,Sales,26.6,502,1.0,Male,4,2,4.0,Single,6,Yes,3,9.0,2.0,4.648724441439918,2,0.0,1
59.4,ResDev,2.8,505,3.0,Female,3,4,4.0,Single,5,Yes,3,30.0,3.0,4.403369942180787,4,1.5,0
25.92,Sales,14.0,507,4.0,Female,3,2,3.0,Divorced,4,Yes,3,5.0,4.0,3.9116593053639086,2,0.0,0
32.4,Sale Dept,2.8,508,3.0,Male,3,1,2.0,Married,2,No,3,1.0,3.0,0.8044829993847541,0,0.0,0
28.08,Other,4.2,510,3.0,Male,3,1,1.0,Single,3,No,4,7.0,3.0,5.850947365323518,4,0.0,1
23.76,Other,15.4,511,3.0,Female,3,1,2.0,Married,1,No,3,2.0,3.0,3.0864211476866528,1,1.5,0
38.88,Sales,2.8,513,2.0,Male,2,3,3.0,Married,8,No,3,10.0,3.0,10.781406783104057,9,13.5,0
32.4,Other,5.6,514,3.0,Male,3,1,4.0,Single,1,Yes,4,3.0,3.0,1.2778201198167671,0,0.0,1
39.96,ResDev,19.6,515,3.0,Female,3,1,1.0,Divorced,4,No,3,18.0,2.0,19.042238615270783,7,18.0,0
43.2,Sales,2.8,516,4.0,Female,3,2,2.0,Divorced,7,No,3,8.0,3.0,5.695451748092637,4,1.5,0
45.36,Other,1.4,517,3.0,Female,3,1,1.0,Divorced,2,No,3,8.0,3.0,3.996215989318613,2,1.5,0
39.96,Other,14.0,518,5.0,Male,3,2,2.0,Single,4,Yes,3,18.0,2.0,1.533728086117376,0,0.0,0
46.44,Other,16.8,520,1.0,Male,2,4,2.0,DIVORCED,10,No,3,25.0,3.0,25.35572713259741,10,4.5,0
43.2,Other,2.8,521,2.0,Female,2,2,3.0,Married,3,No,4,20.0,3.0,0.8553110264336543,0,0.0,0
58.32,Other,7.0,522,1.0,Male,3,5,1.0,Married,10,No,3,24.0,2.0,3.2923987402412425,2,1.5,0
36.72,Saless,5.6,523,3.0,Female,3,2,3.0,Married,7,No,3,6.0,3.0,3.297700567855212,2,1.5,0
33.48,Other,9.8,524,2.0,Female,3,2,1.0,Married,4,No,3,13.0,1.0,11.960436138512751,10,4.5,0
46.44,Other,29.4,525,3.0,Male,3,1,4.0,Married,1,no,4,8.0,3.0,2.98926251881267,2,1.5,0
46.44,Other,11.2,526,3.0,Female,3,2,3.0,Divorced,5,Yes,3,8.0,3.0,4.691454795856562,2,0.0,0
27.0,Sales,5.6,527,2.0,Female,2,2,4.0,Single,5,Yes,3,5.0,3.0,4.370578979223902,4,9.0,0
39.96,Other,35.0,529,2.0,Female,3,2,3.0,Married,5,Yes,3,15.0,3.0,13.594400503826105,11,15.0,0
33.48,R&D Lab,1.4,530,3.0,Male,2,1,1.0,Married,1,No,3,4.0,3.0,3.9793457847096136,2,4.5,0
42.12,Other,1.4,531,2.0,Male,3,5,3.0,Divorced,10,Yes,3,21.0,3.0,21.086983164584783,8,1.5,0
60.48,Sales,8.4,532,3.0,Female,4,4,1.0,MARRIED,9,No,3,36.0,2.0,7.453935973621213,7,10.5,0
32.4,Sale,16.8,533,2.0,Female,3,2,3.0,Single,7,No,3,6.0,3.0,4.995604721848323,4,6.0,0
44.28,Saless,1.4,534,2.0,Male,4,3,1.0,Married,8,No,3,10.0,3.0,10.22570559932375,7,0.0,0
30.24,Research and Dev,23.8,536,3.0,Male,3,2,1.0,Divorced,5,No,3,10.0,3.0,10.407925810244546,0,1.5,0
27.0,Other,4.2,538,3.0,Male,3,1,1.0,Married,4,No,3,6.0,3.0,2.2833779634594134,2,0.0,1
56.16,Other,4.2,543,4.0,Male,2,3,3.0,Married,8,Yes,3,28.0,3.0,5.1429900830941415,4,0.0,0
48.6,Other,14.0,544,3.0,Male,3,1,4.0,Married,2,No,4,8.0,2.0,2.8915564176875286,2,0.0,0
56.16,Other,5.6,546,4.0,Female,3,4,4.0,Married,10,No,3,31.0,1.0,5.6209852990049285,2,1.5,0
45.36,Other,40.6,547,1.0,Female,3,2,3.0,Divorced,5,No,3,19.0,3.0,4.957118415383583,4,0.0,0
32.4,Other,2.8,548,3.0,Female,1,2,4.0,SINGLE,7,No,4,11.0,3.0,4.545153524925774,4,0.0,0
64.8,Other,9.8,549,1.0,Female,3,5,1.0,Married,10,No,3,33.0,1.0,29.31931182491882,8,16.5,0
49.68,R&D Lab,25.2,550,3.0,Female,3,2,3.0,Divorced,5,No,3,19.0,2.0,10.107930324094502,7,0.0,0
45.36,Research and Dev,39.2,551,4.0,Female,2,2,4.0,Married,5,No,3,7.0,4.0,6.854497831594417,5,0.0,0
25.92,Sales,1.4,554,3.0,Female,3,1,2.0,Single,3,Y,3,6.0,3.0,5.493746502850361,3,1.5,1
36.72,Sales,8.4,555,3.0,Female,1,1,3.0,Divorced,2,No,3,3.0,2.0,2.382102194000954,2,1.5,1
41.04,Other,2.8,556,3.0,Male,3,1,4.0,Married,1,Yes,4,1.0,3.0,1.0064757689770474,0,0.0,0
43.2,Sales,2.8,558,3.0,Female,3,5,3.0,Married,10,No,3,21.0,3.0,19.56215062916638,15,1.5,0
28.08,R&D Lab,32.2,560,3.0,Female,3,1,4.0,Divorced,3,No,4,3.0,1.0,2.9010185156493424,2,0.0,0
32.4,Other,4.2,562,3.0,Male,3,1,4.0,Married,1,No,3,9.0,1.0,5.238414047162055,3,1.5,0
31.32,Other,4.2,564,2.0,Male,2,3,3.0,Married,9,No,3,10.0,3.0,9.135209953495426,2,0.0,0
31.32,Other,35.0,565,3.0,Female,2,1,2.0,Married,2,No,3,6.0,4.0,2.620856979826172,2,1.5,1
20.52,Human Resources,2.8,566,3.0,Male,2,1,4.0,Single,2,No,3,1.0,4.0,2.03352200087569,0,0.0,1
32.4,Sales,30.8,567,3.0,Female,3,3,1.0,Married,8,No,3,10.0,3.0,8.027530354814624,8,10.5,0
61.56,Sales,40.6,568,1.0,Male,2,4,4.0,Divorced,10,No,3,32.0,2.0,0.2998922244932321,0,0.0,0
54.0,Other,40.6,569,2.0,Male,2,4,3.0,Married,10,No,3,28.0,3.0,27.11483123211657,10,22.5,0
32.4,Other,2.8,571,3.0,Female,3,1,4.0,Single,2,No,3,12.0,2.0,10.708709542182532,7,9.0,0
64.8,Sales,39.2,573,3.0,Female,2,3,1.0,Married,9,No,3,22.0,4.0,18.13045321691584,13,19.5,0
50.76,Other,2.8,574,1.0,Female,3,2,4.0,Divorced,6,No,3,20.0,3.0,4.964162981721281,0,0.0,0
49.68,Other,2.8,575,1.0,Male,3,4,3.0,Married,10,No,3,26.0,1.0,2.4880907402554726,2,0.0,0
37.8,R&D Lab,30.8,577,3.0,Male,1,1,3.0,Single,4,No,3,6.0,3.0,5.644203170089245,4,6.0,0
58.32,Other,11.2,578,3.0,Female,3,2,3.0,Single,4,No,3,19.0,3.0,1.2322583026214249,0,0.0,0
36.72,R&D,2.8,579,3.0,Male,2,1,3.0,Divorced,3,No,3,14.0,3.0,6.720129012635864,3,7.5,0
49.68,Sales,14.0,580,3.0,Female,2,3,4.0,Married,8,Yes,3,15.0,3.0,3.7525125573304106,2,1.5,0
103.54,R&D,12.6,581,3.0,Male,3,3,2.0,Divorced,9,No,4,13.0,4.0,12.745797022553123,8,0.0,0
