Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27.0,No,Travel_Rarely,1377,Sales,2,3,Life Sciences,1,437,4.0,Male,74,3,2,Sales Executive,3.0,Single,5373.599999999999,5242,1,Y,Yes,11,3,1,80,0,5.0,3,3.0,5.606078216612551,4,0,4
31.0,No,Travel_Rarely,691,Sales,7,3,Marketing,1,438,4.0,Male,73,3,2,Sales Executive,4.0,Divorced,7547,7143,4,Y,No,12,3,4,80,3,13.0,3,3.0,6.92797535086274,7,1,7
32.0,No,Travel_Rarely,1018,Research & Development,2,4,Medical,1,439,1.0,Female,74,4,2,Research Scientist,4.0,Single,"5.055,00",10557,7,Y,No,16,3,3,80,0,10.0,0,2.0,7.06402053427923,7,0,7
28.0,Yes,Travel_Rarely,1157,Research & Development,2,4,Medical,1,440,,Male,84,1,1,Research Scientist,4.0,Married,3464,24737,5,Y,Yes,13,3,4,80,0,5.0,4,2.0,2.7593308253601374,2,2,2
30.0,No,Travel_Rarely,1275,Research & Development,28,2,Medical,1,441,4.0,Female,64,3,2,Research Scientist,4.0,Married,"5.775,00",11934,1,Y,No,13,3,4,80,2,11.0,2,3.0,9.425972546922129,8,1,9
31.0,No,Travel_Frequently,798,Research and Dev,7,2,Life Sciences,1,442,3.0,Mal,48,2,3,Manufacturing Director,3.0,Married,8943,14034,1,Y,No,24,4,1,80,1,10.0,2,3.0,9.698871898558911,9,8,9
39.0,No,Travel_Frequently,672,Research & Development,7,2,Medical,1,444,3.0,Male,54,2,5,Manager,4.0,Married,19272,21141,1,Y,no,15,3,1,80,1,21.0,2,3.0,20.09034977523504,9,13,3
39.0,Yes,Travel_Rarely,1162,Sales,3,2,Medical,1,445,4.0,Female,41,3,2,Sales Executive,3.0,Married,5238,17778,4,Y,Yes,18,3,1,80,0,12.0,3,2.0,1.4573027577970423,0,0,0
33.0,No,Travel_Frequently,508,Sales,10,3,Marketing,1,446,5.0,Male,46,2,2,Sales Executive,4.0,Single,4682,4317,3,Y,No,14,3,3,80,0,9.0,6,2.0,5.912558748673451,7,0,1
47.0,No,Travel_Rarely,1482,R&D Lab,5,5,Life Sciences,1,447,4.0,Male,42,5,5,Research Director,3.0,Married,18300,16375,4,Y,No,11,3,2,80,1,21.0,2,3.0,4.01607126297961,2,1,1
43.0,No,Travel_Frequently,559,Research & Development,10,4,Life Sciences,1,448,3.0,Female,82,2,2,Laboratory Technician,3.0,Divorced,5257,6227,1,Y,No,11,3,2,80,1,9.0,3,4.0,8.11793655034996,7,0,0
27.0,No,Non-Travel,210,Sales,1,1,Marketing,1,449,3.0,Male,73,3,2,Sales Executive,2.0,Married,6349,22107,0,Y,Yes,13,3,4,80,1,6.0,0,3.0,5.749944337837599,4,1,4
54.0,No,Travel_Frequently,928,R&D,20,4,Life Sciences,1,450,4.0,Female,31,0,2,Research Scientist,3.0,Single,4869,16885,3,Y,No,12,3,4,80,0,20.0,4,2.0,3.545972978214781,3,0,3
43.0,No,Travel_Rarely,1001,Research & Development,7,3,Life Sciences,1,451,3.0,Female,43,3,3,Healthcare Representative,1.0,Married,9985,9262,8,Y,No,16,3,1,80,1,10.0,1,2.0,1.2805165337355302,0,0,0
45.0,No,Travel_Rarely,549,Research & Development,8,4,Other,1,452,4.0,Male,75,3,2,Research Scientist,4.0,Married,3697,9278,9,Y,No,14,3,1,80,2,12.0,3,3.0,9.623776649836566,9,9,8
40.0,No,Travel_Rarely,1124,Sales,1,2,Medical,1,453,2.0,Male,57,1,2,Sales Executive,4.0,Married,7457,13273,2,Y,Yes,22,4,3,80,3,6.0,2,2.0,4.836874079695692,3,0,2
29.0,Yes,Travel_Rarely,318,Research & Development,8,4,Other,1,454,,Male,77,1,1,Laboratory Technician,1.0,Married,2119,4759,1,Y,Yes,11,3,4,80,0,7.0,4,2.0,7.021851334042137,7,0,7
29.0,No,Travel_Rarely,738,Research & Development,9,5,Other,1,455,,Male,30,2,1,Laboratory Technician,4.0,Single,3983,7621,0,Y,No,17,3,3,80,0,4.0,2,3.0,3.536841006049376,2,2,2
30.0,No,Travel_Rarely,570,Sales ,5,3,Marketing,1,456,4.0,Female,30,2,2,Sales Executive,3.0,DIVORCED,6118,5431,1,Y,No,13,3,3,80,3,10.0,2,3.0,10.038024019948192,9,1,2
27.0,No,Travel_Rarely,1130,Sales,8,4,Marketing,1,458,2.0,Female,56,3,2,Sales Executive,2.0,Married,6214,3415,1,Y,No,18,3,1,80,1,8.0,3,3.0,8.17647998776945,7,0,7
37.0,No,Travel_Rarely,1192,Research & Development,5,2,Medical,1,460,4.0,Male,61,3,2,Manufacturing Director,4.0,Divorced,6347,23177,7,Y,No,16,3,3,80,2,8.0,2,2.0,6.308053327009874,2,0,4
38.0,No,Travel_Rarely,343,Research & Development,15,2,Life Sciences,1,461,3.0,Male,92,2,3,Research Director,4.0,Divorced,11510,15682,0,Y,Y,14,3,2,80,1,12.0,3,3.0,10.735638007250149,10,2,9
31.0,No,Travel_Rarely,1232,Research & Development,7,4,Medical,1,462,0.0,Female,39,3,3,Manufacturing Director,4.0,Single,7143,25713,1,Y,Yes,14,3,3,80,0,11.0,2,2.0,10.359854435882372,9,4,10
29.0,No,Travel_Rarely,144,Sales,10,1,Marketing,1,463,4.0,Female,39,2,2,Sales Executive,2.0,Divorced,8268,11866,1,Y,Yes,14,3,1,80,2,7.0,2,3.0,6.349198337129,7,1,7
35.0,No,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,1,464,3.0,Male,62,3,3,Manufacturing Director,2.0,Single,8095,18264,0,Y,No,13,3,4,80,0,17.0,5,3.0,16.02542128456808,6,0,13
23.0,No,Travel_Rarely,1309,R&D,26,1,Life Sciences,1,465,,Male,83,3,1,Research Scientist,4.0,DIVORCED,2904,16092,1,Y,No,12,3,3,80,2,4.0,2,2.0,3.75567995730596,2,0,2
41.0,No,Travel_Rarely,483,Research & Development,6,3,Medical,1,466,4.0,Male,95,2,2,Manufacturing Director,2.0,Single,"6.032,00",10110,6,Y,Yes,15,3,4,80,0,8.0,3,3.0,3.927071620075029,4,1,2
47.0,No,Travel_Frequently,1309,Sales ,4,1,Medical,1,467,2.0,Male,99,3,2,Sales Representative,3.0,Single,"2.976,00",25751,3,Y,No,19,3,1,80,0,5.0,3,3.0,0.2564706253957478,0,0,0
42.0,No,Travel_Rarely,810,Research & Development,23,5,Life Sciences,1,468,0.0,Female,44,3,4,Research Director,4.0,Single,15992,15901,2,Y,No,14,3,2,80,0,16.0,2,3.0,0.3907551793567072,0,0,0
29.0,No,Non-Travel,746,Sales,2,3,Life Sciences,1,469,4.0,Male,61,3,2,Sales Executive,3.0,Married,4649,16928,1,Y,No,14,3,1,80,1,4.0,3,2.0,3.419837487365347,3,0,2
42.0,No,Travel_Rarely,544,Human Resources,2,1,Technical Degree,1,470,,Male,52,3,1,Human Resources,3.0,Divorced,2696,24017,0,Y,Yes,11,3,3,80,1,4.0,5,3.0,2.979186982856538,2,1,0
32.0,No,Travel_Rarely,1062,Research & Development,2,3,Medical,1,471,,Female,75,3,1,Laboratory Technician,2.0,Married,2370,3956,1,Y,No,13,3,3,80,1,8.0,4,3.0,7.549942170963043,0,0,7
48.0,No,Travel_Rarely,530,Sales,29,1,Medical,1,473,1.0,F,91,3,3,Manager,3.0,Married,12504,23978,3,Y,No,21,4,2,80,1,15.0,3,1.0,0.0612527491697594,0,0,0
37.0,No,Travel_Rarely,1319,Research & Development,6,3,Medical,1,474,3.0,Male,51,4,2,Research Scientist,1.0,Divorced,5974,17001,4,Y,Yes,13,3,1,80,2,13.0,2,3.0,7.986730445801279,7,6,7
30.0,No,Non-Travel,641,Sales,25,2,Technical Degree,1,475,4.0,Female,85,3,2,Sales Executive,3.0,Married,4736,6069,7,Y,Yes,12,3,2,80,1,4.0,2,4.0,1.8104711769088395,2,2,2
26.0,No,Travel_Rarely,933,Sales,1,3,Life Sciences,1,476,3.0,Male,57,3,2,Sales Executive,3.0,Married,5296,20156,1,Y,No,17,3,2,80,1,8.0,3,3.0,7.470210426891676,7,7,7
42.0,No,Travel_Rarely,1332,Research & Development,2,4,Other,1,477,1.0,Male,98,2,2,Healthcare Representative,4.0,Single,6781,17078,3,Y,No,23,4,2,80,0,14.0,6,3.0,1.090753488813655,0,0,0
21.0,Yes,Travel_Frequently,756,Sales,1,1,Technical Degree,1,478,,Female,99,2,1,Sales Representative,2.0,Single,2174,9150,1,Y,Yes,11,3,3,80,0,3.0,3,3.0,2.612384103166156,2,1,2
36.0,No,Non-Travel,845,Sales,1,5,Medical,1,479,4.0,Female,45,3,2,Sales Executive,4.0,Single,6653,15276,4,Y,No,15,3,2,80,0,7.0,6,3.0,1.0118757409988737,0,0,0
36.0,No,Travel_Frequently,541,Sales,3,4,Medical,1,481,1.0,Male,48,2,3,Sales Executive,4.0,Married,9699,7246,4,Y,No,11,3,1,80,1,16.0,2,3.0,13.15781798834062,9,1,12
57.0,No,Travel_Rarely,593,Research & Development,1,4,Medical,1,482,5.0,Male,88,3,2,Healthcare Representative,3.0,Married,"6.755,00",2967,2,Y,No,11,3,3,80,0,15.0,2,3.0,2.982401530768758,2,1,2
40.0,No,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,1,483,,Female,46,4,1,Laboratory Technician,3.0,Married,2213,22495,3,Y,Yes,13,3,3,80,1,10.0,3,3.0,7.028279474794584,7,1,7
21.0,No,Non-Travel,895,Sales,9,2,Medical,1,484,,Male,39,3,1,Sales Representative,4.0,SINGLE,2610,2851,1,Y,No,24,4,3,80,0,3.0,3,2.0,3.0960451903163246,2,2,2
33.0,Yes,Travel_Rarely,350,Sales,5,3,Marketing,1,485,5.0,Female,34,3,1,Sales Representative,3.0,Single,2851,9150,1,Y,Yes,13,3,2,80,0,1.0,2,3.0,1.7985563612604054,0,0,0
37.0,No,Travel_Rarely,921,R&D Lab,10,3,Medical,1,486,,Female,98,3,1,Laboratory Technician,1.0,Married,"3.452,00",17663,6,Y,No,20,4,2,80,1,17.0,3,3.0,4.873540347946503,4,0,3
46.0,No,Non-Travel,1144,Research & Development,7,4,Medical,1,487,3.0,Female,30,3,2,Manufacturing Director,3.0,Married,5258,16044,2,Y,No,14,3,3,80,0,7.0,2,4.0,1.063717203334045,0,0,0
41.0,Yes,Travel_Frequently,143,Sales,4,3,Marketing,1,488,1.0,Male,56,3,2,Sales Executive,2.0,Single,"9.355,00",9558,1,Y,No,18,3,3,80,0,8.0,5,3.0,8.433424531671072,7,7,7
50.0,No,Travel_Rarely,1046,Research and Dev,10,3,Technical Degree,1,491,4.0,Male,100,2,3,Healthcare Representative,4.0,Single,10496,2755,6,Y,No,15,3,4,80,0,20.0,2,3.0,4.23551841570901,3,1,3
40.0,Yes,Travel_Rarely,575,Sales,22,2,Marketing,1,492,3.0,Male,68,2,2,Sales Executive,3.0,Married,6380,6110,2,Y,Yes,12,3,1,80,2,8.0,6,3.0,5.82089539975461,4,1,0
31.0,No,Travel_Rarely,408,Research & Development,9,4,Life Sciences,1,493,,Male,42,2,1,Research Scientist,2.0,Single,2657,7551,0,Y,Yes,16,3,4,80,0,3.0,5,3.0,2.450931718508944,2,2,2
21.0,Yes,Travel_Rarely,156,Sales,12,3,Life Sciences,1,494,,Female,90,4,1,Sales Representative,2.0,Single,2716,25422,1,Y,No,15,3,4,80,0,1.0,0,3.0,0.5643765594425354,0,0,0
29.0,No,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,1,495,,Male,54,3,1,Research Scientist,4.0,Single,"2.201,00",18168,9,Y,No,16,3,4,80,0,6.0,4,3.0,2.886625286350887,2,1,2
35.0,No,Travel_Rarely,755,R&D Lab,9,4,Life Sciences,1,496,3.0,Male,97,2,2,Healthcare Representative,2.0,Single,6540,19394,9,Y,No,19,3,3,80,0,10.0,5,3.0,0.6144567297477801,1,0,0
27.0,No,Travel_Rarely,1469,Research & Development,1,2,Medical,1,497,,Male,82,3,1,Laboratory Technician,2.0,Divorced,3816,17881,1,Y,No,11,3,2,80,1,5.0,2,3.0,5.28808729973555,2,0,4
28.0,No,Travel_Rarely,304,Sales,9,4,Life Sciences,1,498,2.0,Male,92,3,2,Sales Executive,4.0,Single,5253,20750,1,Y,No,16,3,4,80,0,7.0,1,3.0,7.594799890642374,5,0,7
49.0,No,Travel_Rarely,1261,Research & Development,7,3,Other,1,499,2.0,Mal,31,2,3,Healthcare Representative,3.0,SINGLE,10965,12066,8,Y,No,24,4,3,80,0,26.0,2,3.0,5.111668079348178,2,0,0
51.0,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3.0,Female,87,3,2,Sales Executive,4.0,Married,4936,14862,4,Y,No,11,3,3,80,1,18.0,2,2.0,7.037632972964594,7,0,7
36.0,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,501,,Female,96,3,1,Research Scientist,3.0,Married,2543,11868,4,Y,No,13,3,2,80,1,6.0,3,3.0,1.562495666270962,2,2,2
34.0,Yes,Non-Travel,1362,Sales,19,3,Marketing,1,502,1.0,Male,67,4,2,Sales Executive,4.0,Single,5304,4652,8,Y,Yes,13,3,2,80,0,9.0,3,2.0,4.648724441439918,2,0,4
55.0,No,Travel_Rarely,1311,ResDev,2,3,Life Sciences,1,505,3.0,Female,97,3,4,Manager,4.0,Single,"16.659,00",23258,2,Y,Yes,13,3,3,80,0,30.0,2,3.0,4.403369942180787,4,1,2
24.0,No,Travel_Rarely,1371,Sales,10,4,Marketing,1,507,4.0,Female,77,3,2,Sales Executive,3.0,Divorced,4260,5915,1,Y,Yes,12,3,4,80,1,5.0,2,4.0,3.9116593053639086,2,0,3
30.0,No,Travel_Rarely,202,Sale Dept,2,1,Technical Degree,1,508,,Male,72,3,1,Sales Representative,2.0,Married,2476,17434,1,Y,No,18,3,1,80,1,1.0,3,3.0,0.8044829993847541,0,0,0
26.0,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,,Male,73,3,1,Research Scientist,1.0,Single,3102,6582,0,Y,No,22,4,3,80,0,7.0,2,3.0,5.850947365323518,4,0,4
22.0,No,Travel_Rarely,253,Research & Development,11,3,Medical,1,511,,Female,43,3,1,Research Scientist,2.0,Married,2244,24440,1,Y,No,13,3,4,80,1,2.0,1,3.0,3.0864211476866528,1,1,2
36.0,No,Travel_Rarely,164,Sales,2,2,Medical,1,513,2.0,Male,61,2,3,Sales Executive,3.0,Married,7596,3809,1,Y,No,13,3,2,80,2,10.0,2,3.0,10.781406783104057,9,9,0
30.0,Yes,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,514,,Male,40,3,1,Research Scientist,4.0,Single,2285,3427,9,Y,Yes,23,4,3,80,0,3.0,4,3.0,1.2778201198167671,0,0,0
37.0,No,Travel_Rarely,1107,ResDev,14,3,Life Sciences,1,515,,Female,95,3,1,Laboratory Technician,1.0,Divorced,3640.7999999999997,26914,1,Y,No,12,3,3,80,1,18.0,2,2.0,19.042238615270783,7,12,17
40.0,No,Travel_Rarely,759,Sales,2,2,Marketing,1,516,4.0,Female,46,3,2,Sales Executive,2.0,Divorced,5715,22553,7,Y,No,12,3,3,80,2,8.0,5,3.0,5.695451748092637,4,1,3
42.0,No,Travel_Rarely,201,Research & Development,1,4,Life Sciences,1,517,,Female,95,3,1,Laboratory Technician,1.0,Divorced,2576,20490,3,Y,No,16,3,2,80,1,8.0,5,3.0,3.996215989318613,2,1,2
37.0,No,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,1,518,5.0,Male,49,3,2,Manufacturing Director,2.0,Single,4197,21123,2,Y,Yes,12,3,4,80,0,18.0,2,2.0,1.533728086117376,0,0,1
43.0,No,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,520,1.0,Male,59,2,4,Research Director,2.0,DIVORCED,17203.2,4345,1,Y,No,11,3,3,80,1,25.0,3,3.0,25.35572713259741,10,3,9
40.0,No,Travel_Rarely,555,Research & Development,2,3,Medical,1,521,2.0,Female,78,2,2,Laboratory Technician,3.0,Married,3448,13436,6,Y,No,22,4,2,80,1,20.0,3,3.0,0.8553110264336543,0,0,0
54.0,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1.0,Male,86,3,5,Research Director,1.0,Married,19406,8509,4,Y,No,11,3,3,80,1,24.0,4,2.0,3.2923987402412425,2,1,2
34.0,No,Non-Travel,1381,Saless,4,4,Marketing,1,523,3.0,Female,72,3,2,Sales Executive,3.0,Married,6538,12740,9,Y,No,15,3,1,80,1,6.0,3,3.0,3.297700567855212,2,1,2
31.0,No,Travel_Rarely,480,Research & Development,7,2,Medical,1,524,2.0,Female,31,3,2,Manufacturing Director,1.0,Married,4306,4156,1,Y,No,12,3,2,80,1,13.0,5,1.0,11.960436138512751,10,3,12
43.0,No,Travel_Frequently,313,Research & Development,21,3,Medical,1,525,,Male,61,3,1,Laboratory Technician,4.0,Married,2258,15238,7,Y,no,20,4,1,80,1,8.0,1,3.0,2.98926251881267,2,1,2
43.0,No,Travel_Rarely,1473,Research & Development,8,4,Other,1,526,3.0,Female,74,3,2,Healthcare Representative,3.0,Divorced,4522,2227,4,Y,Yes,14,3,4,80,0,8.0,3,3.0,4.691454795856562,2,0,2
25.0,No,Travel_Rarely,891,Sales,4,2,Life Sciences,1,527,2.0,Female,99,2,2,Sales Executive,4.0,Single,4487,12090,1,Y,Yes,11,3,2,80,0,5.0,3,3.0,4.370578979223902,4,6,3
37.0,No,Non-Travel,1063,Research & Development,25,5,Medical,1,529,2.0,Female,72,3,2,Research Scientist,3.0,Married,4449,23866,3,Y,Yes,15,3,1,80,2,15.0,2,3.0,13.594400503826105,11,10,7
31.0,No,Travel_Rarely,329,R&D Lab,1,2,Life Sciences,1,530,,Male,98,2,1,Laboratory Technician,1.0,Married,2218,16193,1,Y,No,12,3,3,80,1,4.0,3,3.0,3.9793457847096136,2,3,2
39.0,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2.0,Male,52,3,5,Manager,3.0,Divorced,19197,8213,1,Y,Yes,14,3,3,80,1,21.0,3,3.0,21.086983164584783,8,1,6
56.0,No,Travel_Frequently,906,Sales,6,3,Life Sciences,1,532,3.0,Female,86,4,4,Sales Executive,1.0,MARRIED,13212,18256,9,Y,No,11,3,4,80,3,36.0,0,2.0,7.453935973621213,7,7,7
30.0,No,Travel_Rarely,1082,Sale,12,3,Technical Degree,1,533,2.0,Female,83,3,2,Sales Executive,3.0,Single,6577,19558,0,Y,No,11,3,2,80,0,6.0,6,3.0,4.995604721848323,4,4,4
41.0,No,Travel_Rarely,645,Saless,1,3,Marketing,1,534,2.0,Male,49,4,3,Sales Executive,1.0,Married,8392,19566,1,Y,No,16,3,3,80,1,10.0,2,3.0,10.22570559932375,7,0,7
28.0,No,Travel_Rarely,1300,Research and Dev,17,2,Medical,1,536,3.0,Male,79,3,2,Laboratory Technician,1.0,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10.0,2,3.0,10.407925810244546,0,1,8
25.0,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,538,,Male,91,3,1,Laboratory Technician,1.0,Married,4031,9396,5,Y,No,13,3,3,80,1,6.0,5,3.0,2.2833779634594134,2,0,2
52.0,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4.0,Male,39,2,3,Manufacturing Director,3.0,Married,7969,19609,2,Y,Yes,14,3,3,80,0,28.0,4,3.0,5.1429900830941415,4,0,4
45.0,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,544,,Male,69,3,1,Research Scientist,4.0,Married,2654,9655,3,Y,No,21,4,4,80,2,8.0,3,2.0,2.8915564176875286,2,0,2
52.0,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4.0,Female,30,3,4,Manager,4.0,Married,16555,10310,2,Y,No,13,3,4,80,0,31.0,2,1.0,5.6209852990049285,2,1,4
42.0,No,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,547,1.0,Female,92,3,2,Research Scientist,3.0,Divorced,4556,12932,2,Y,No,11,3,2,80,1,19.0,3,3.0,4.957118415383583,4,0,2
30.0,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,548,3.0,Female,43,1,2,Manufacturing Director,4.0,SINGLE,6091,24793,2,Y,No,20,4,3,80,0,11.0,2,3.0,4.545153524925774,4,0,2
60.0,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,549,1.0,Female,41,3,5,Manager,1.0,Married,19566,3854,5,Y,No,11,3,4,80,0,33.0,5,1.0,29.31931182491882,8,11,10
46.0,No,Travel_Rarely,1485,R&D Lab,18,3,Medical,1,550,3.0,Female,87,3,2,Manufacturing Director,3.0,Divorced,4810,26314,2,Y,No,14,3,3,80,1,19.0,5,2.0,10.107930324094502,7,0,8
42.0,No,Travel_Frequently,1368,Research and Dev,28,4,Technical Degree,1,551,4.0,Female,88,2,2,Healthcare Representative,4.0,Married,4523,4386,0,Y,No,11,3,4,80,3,7.0,4,4.0,6.854497831594417,5,0,4
24.0,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,554,,Female,62,3,1,Sales Representative,2.0,Single,3202,21972,1,Y,Y,16,3,2,80,0,6.0,4,3.0,5.493746502850361,3,1,4
34.0,Yes,Travel_Frequently,296,Sales,6,2,Marketing,1,555,,Female,33,1,1,Sales Representative,3.0,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3.0,3,2.0,2.382102194000954,2,1,0
38.0,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,,Male,42,3,1,Laboratory Technician,4.0,Married,2042.3999999999999,12106,1,Y,Yes,23,4,3,80,1,1.0,3,3.0,1.0064757689770474,0,0,0
40.0,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,558,3.0,Female,79,3,5,Manager,3.0,Married,18041,13022,0,Y,No,14,3,4,80,0,21.0,2,3.0,19.56215062916638,15,1,12
26.0,No,Travel_Rarely,1349,R&D Lab,23,3,Life Sciences,1,560,,Female,90,3,1,Research Scientist,4.0,Divorced,2886,3032,1,Y,No,22,4,2,80,2,3.0,3,1.0,2.9010185156493424,2,0,2
30.0,No,Non-Travel,1400,Research & Development,3,3,Life Sciences,1,562,,Male,53,3,1,Laboratory Technician,4.0,Married,2097,16734,4,Y,No,15,3,3,80,1,9.0,3,1.0,5.238414047162055,3,1,4
29.0,No,Travel_Rarely,986,Research & Development,3,4,Medical,1,564,2.0,Male,93,2,3,Research Director,3.0,Married,11935,21526,1,Y,No,18,3,3,80,0,10.0,2,3.0,9.135209953495426,2,0,7
29.0,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,1,565,,Female,71,2,1,Research Scientist,2.0,Married,2546,18300,5,Y,No,16,3,2,80,0,6.0,2,4.0,2.620856979826172,2,1,1
19.0,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,,Male,52,2,1,Human Resources,4.0,Single,2564,18437,1,Y,No,12,3,3,80,0,1.0,3,4.0,2.03352200087569,0,0,0
30.0,No,Non-Travel,1398,Sales,22,4,Other,1,567,3.0,Female,69,3,3,Sales Executive,1.0,Married,8412,2890,0,Y,No,11,3,3,80,0,10.0,3,3.0,8.027530354814624,8,7,8
57.0,No,Travel_Rarely,210,Sales,29,3,Marketing,1,568,1.0,Male,56,2,4,Manager,4.0,Divorced,14118,22102,3,Y,No,12,3,3,80,1,32.0,3,2.0,0.2998922244932321,0,0,0
50.0,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2.0,Male,88,2,4,Manager,3.0,Married,17046,9314,0,Y,No,15,3,2,80,1,28.0,2,3.0,27.11483123211657,10,15,7
30.0,No,Non-Travel,1116,Research & Development,2,3,Medical,1,571,,Female,49,3,1,Laboratory Technician,4.0,Single,2564,7181,0,Y,No,14,3,3,80,0,12.0,2,2.0,10.708709542182532,7,6,7
60.0,No,Travel_Frequently,1499,Sales,28,3,Marketing,1,573,3.0,Female,80,2,3,Sales Executive,1.0,Married,10266,2845,4,Y,No,19,3,4,80,0,22.0,5,4.0,18.13045321691584,13,13,11
47.0,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,574,1.0,Female,65,3,2,Manufacturing Director,4.0,Divorced,5070,7389,5,Y,No,13,3,3,80,3,20.0,2,3.0,4.964162981721281,0,0,4
46.0,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,575,1.0,Male,51,3,4,Research Director,3.0,Married,17861,2288,6,Y,No,13,3,3,80,0,26.0,2,1.0,2.4880907402554726,2,0,1
35.0,No,Travel_Rarely,144,R&D Lab,22,3,Life Sciences,1,577,,Male,46,1,1,Laboratory Technician,3.0,Single,4230,19225,0,Y,No,15,3,3,80,0,6.0,2,3.0,5.644203170089245,4,4,3
54.0,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3.0,Female,42,3,2,Laboratory Technician,3.0,Single,3780,23428,7,Y,No,11,3,3,80,0,19.0,3,3.0,1.2322583026214249,0,0,0
34.0,No,Travel_Rarely,1303,R&D,2,4,Life Sciences,1,579,,Male,62,2,1,Research Scientist,3.0,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14.0,3,3.0,6.720129012635864,3,5,7
46.0,No,Travel_Rarely,1125,Sales,10,3,Marketing,1,580,3.0,Female,94,2,3,Sales Executive,4.0,Married,9071,11563,2,Y,Yes,19,3,3,80,1,15.0,3,3.0,3.7525125573304106,2,1,2
95.8735984402612,No,Travel_Rarely,1274,R&D,9,1,Life Sciences,1,581,3.0,Male,33,3,3,Manufacturing Director,2.0,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13.0,6,4.0,12.745797022553123,8,0,8
33.0,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,2.0,Male,56,3,3,Manager,3.0,Married,13610,24619,7,Y,Yes,12,3,4,80,0,15.0,2,4.0,6.379079741647233,6,7,7
33.0,Yes,Travel_Rarely,587,R&D Lab,10,1,Medical,1,584,,Male,38,1,1,Laboratory Technician,4.0,Divorced,3408,6705,7,Y,No,13,3,1,80,3,8.0,2,3.0,4.091755911543868,3,1,3
30.0,No,Travel_Rarely,413,Sales,7,1,Marketing,1,585,,Male,57,3,1,Sales Representative,2.0,Single,2983,18398,0,Y,No,14,3,1,80,0,4.0,3,3.0,3.176578811611333,2,1,2
35.0,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,586,4.0,Male,72,3,3,Healthcare Representative,3.0,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10.0,2,3.0,8.265958446109423,7,0,0
31.0,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,587,1.0,Male,66,3,3,Healthcare Representative,3.0,Married,9824,22908,3,Y,No,12,3,1,80,0,12.0,2,3.0,1.3481755633262436,0,0,0
34.0,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2.0,Female,43,3,3,Human Resources,1.0,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11.0,2,3.0,3.258062364288845,2,0,2
42.0,No,Travel_Frequently,1474,Research & Development,5,2,Other,1,591,0.0,Male,97,3,1,Laboratory Technician,3.0,Married,2093,9260,4,Y,No,17,3,4,80,1,8.0,4,3.0,2.237746820724587,2,2,0
