Age,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition
91.1073627694035,Other,4,305,3.0,Female,2,1,2.0,Married,5,No,4,7.0,3.0,2.698871898558912,2,1.0,0
37.0,R&D,11,306,2.0,Male,3,3,4.0,Divorced,9,Yes,3,10.0,3.0,9.090349775235037,8,0.0,0
38.0,Sales,3,307,1.0,Male,3,3,3.0,Divorced,5,No,3,17.0,2.0,16.45730275779704,10,5.0,0
31.0,Other,1,308,3.0,Male,1,2,3.0,Married,4,No,3,6.0,3.0,3.912558748673451,4,1.0,0
59.0,Other,3,309,3.0,Male,2,1,4.0,Married,1,No,3,7.0,3.0,2.01607126297961,0,0.0,0
37.0,Sales,4,311,3.0,Male,3,1,4.0,DIVORCED,6,No,3,13.0,3.0,8.11793655034996,8,5.0,0
29.0,Sales,1,312,2.0,Female,3,3,4.0,Married,8,No,3,11.0,3.0,11.7499443378376,10,4.0,0
35.0,Sales,1,314,3.0,Female,3,3,3.0,Single,10,No,3,10.0,4.0,9.54597297821478,7,0.0,0
29.0,Other,18,315,3.0,Male,2,1,4.0,Single,5,Yes,3,4.0,2.0,4.28051653373553,3,0.0,1
52.0,Other,2,316,3.0,Female,2,1,4.0,Single,3,No,3,6.0,2.0,1.6237766498365656,2,2.0,0
42.0,R&D Lab,4,319,3.0,Male,3,5,4.0,Married,10,No,3,22.0,3.0,22.83687407969569,17,11.0,0
186.97030702813947,Human Resources,6,321,3.0,Male,3,1,3.0,Married,5,No,3,7.0,2.0,2.021851334042137,2,2.0,0
50.0,Sales,1,323,4.0,Female,3,5,4.0,Divorced,10,No,3,32.0,2.0,7.536841006049376,0,0.0,0
33.0,Other,14,325,3.0,Male,3,1,4.0,Married,2,Yes,3,8.0,1.0,5.0380240199481925,4,0.0,1
43.0,Sales,16,327,4.0,Female,3,4,4.0,Married,10,Yes,4,22.0,3.0,17.17647998776945,13,1.0,0
33.0,ResDev,2,328,3.0,Female,3,1,1.0,Married,2,No,4,13.0,4.0,9.308053327009874,7,1.0,1
52.0,Sales,2,329,1.0,Male,2,5,3.0,Single,10,Yes,3,33.0,4.0,32.735638007250145,7,15.0,0
32.0,Sales,4,330,3.0,Female,3,1,2.0,Married,8,No,3,6.0,3.0,3.3598544358823723,3,1.0,0
32.0,Other,1,331,3.0,Male,2,1,3.0,Single,3,Yes,3,15.951567712103474,1.0,2.349198337129,2,17.951567712103476,1
39.0,Other,1,332,3.0,Female,3,1,3.0,Divorced,1,No,3,7.0,3.0,3.0254212845680777,2,1.0,0
32.0,Sales,26,333,3.0,Male,3,2,4.0,Married,5,No,3,4.0,3.0,2.75567995730596,2,2.0,0
111.07193645024626,R&D,19,334,3.0,Male,3,2,1.0,Divorced,3,No,3,17.0,2.0,0.0,0,0.0,0
40.0,Other,24,335,1.0,Male,3,2,4.0,Divorced,3,No,3,9.0,3.0,9.256470625395748,8,4.0,0
45.0,Other,1,336,3.0,Male,4,5,4.0,Married,10,No,3,9.143374910349443,3.0,23.390755179356702,0,1.0,0
31.0,Other,3,337,2.0,Male,3,3,3.0,Divorced,5,No,3,9.0,3.0,1.419837487365347,2,2.0,0
33.0,Other,5,338,3.0,Female,2,1,4.0,MARRIED,5,No,3,2.0,2.0,1.9791869828565376,2,0.0,0
96.24551035879747,Other,2,339,4.0,Male,2,2,1.0,Married,7,No,3,13.0,3.0,10.549942170963044,9,5.0,0
37.0,R&D,1,340,3.0,Female,2,1,1.0,Married,3,No,3,17.0,2.0,3.06125274916976,1,0.0,0
45.0,Other,7,341,1.0,Male,4,2,3.0,Married,7,No,3,9.0,3.0,3.986730445801279,2,0.0,0
37.0,Other,10,342,1.0,Male,3,3,3.0,Divorced,8,No,3,17.0,3.0,0.8104711769088395,0,0.0,1
39.0,Other,2,343,5.0,Female,3,3,3.0,Single,9,No,4,20.0,3.0,18.47021042689168,6,11.0,0
29.0,Other,15,346,3.0,Male,3,1,4.0,Single,1,No,3,6.0,3.0,6.090753488813655,5,1.0,0
42.0,Other,17,347,4.0,Female,4,2,1.0,Single,7,Yes,3,10.0,3.0,2.612384103166156,2,0.0,0
29.0,Sales,20,349,4.0,Male,3,2,4.0,Divorced,9,No,3,10.0,3.0,3.0118757409988737,2,0.0,0
81.71385035765772,Other,1,350,1.0,Female,3,2,3.0,Married,4,No,3,5.0,3.0,4.15781798834062,2,1.0,0
42.0,R&D Lab,2,351,3.0,Female,2,1,1.0,Divorced,2,Yes,3,10.0,3.0,8.982401530768758,6,7.0,0
40.0,Other,2,352,1.0,F,3,5,3.0,Divorced,10,No,3,22.0,3.0,21.028279474794584,7,3.0,0
51.0,Other,1,353,3.0,Male,3,1,4.0,Married,2,No,3,1.0,2.0,1.0960451903163246,0,0.0,0
31.0,Other,29,355,3.0,Male,2,1,2.0,Single,7,No,3,6.0,4.0,5.798556361260405,4,1.0,1
32.0,Other,7,359,3.0,Male,4,1,2.0,Married,5,No,4,5.0,1.0,4.873540347946503,1,0.0,0
38.0,Sales,2,361,4.0,Male,2,2,4.0,Married,5,No,3,13.0,3.0,8.063717203334045,7,7.0,0
32.0,Other,2,362,4.0,Mal,2,2,1.0,Single,1,No,3,9.0,3.0,6.433424531671071,2,0.0,0
46.0,Sales,2,363,3.0,Female,1,4,2.0,Married,10,Yes,3,28.0,2.0,7.23551841570901,7,7.0,0
28.0,Other,2,364,3.0,Male,3,1,3.0,Single,3,No,3,5.0,1.0,0.0,0,0.0,1
29.0,Sale,2,366,1.0,Male,2,2,2.0,Married,9,No,3,10.0,3.0,0.4509317185089436,0,0.0,0
31.0,Other,23,367,2.0,Male,2,2,4.0,Married,6,No,4,10.0,3.0,8.564376559442536,0,7.0,0
25.0,Other,5,369,2.0,Male,4,2,1.0,Divorced,5,No,3,6.0,3.0,5.886625286350887,3,1.0,0
45.0,R&D Lab,20,372,3.0,Male,3,4,4.0,Married,10,Yes,3,21.0,3.0,19.61445672974778,7,4.0,0
36.0,R&D Lab,6,373,3.0,Male,3,1,4.0,Married,3,No,3,16.0,3.0,15.288087299735553,13,10.0,0
55.0,Other,1,374,4.0,Male,3,5,1.0,Single,5,Yes,3,37.0,3.0,36.59479989064238,10,4.0,0
47.0,R&D Lab,29,376,1.0,Male,3,3,3.0,Married,9,Yes,3,10.0,3.0,10.111668079348178,7,9.0,1
28.0,Other,9,377,3.0,Male,3,1,4.0,Married,1,No,4,5.0,2.0,5.037632972964594,2,0.0,0
37.0,Sales,6,378,3.0,Male,3,2,4.0,Married,7,N,3,7.0,4.0,4.562495666270962,4,0.0,0
21.0,Other,3,379,3.0,Male,2,1,3.0,Single,3,No,3,3.0,4.0,2.648724441439918,2,1.0,0
37.0,Other,1,380,1.0,Female,3,3,4.0,Divorced,10,Yes,3,15.0,3.0,4.403369942180787,2,0.0,0
35.0,Other,22,381,2.0,Female,4,3,2.0,Divorced,9,No,3,10.0,2.0,5.911659305363909,7,6.0,0
38.0,Sale,7,382,1.0,Female,4,2,1.0,Divorced,6,Yes,4,8.0,3.0,7.804482999384754,0,7.0,0
26.0,Other,1,384,3.0,Female,3,2,2.0,Divorced,7,No,4,6.0,1.0,5.850947365323518,5,1.0,0
50.0,Other,4,385,1.0,Male,3,5,2.0,Divorced,10,No,3,28.0,2.0,11.086421147686654,4,1.0,0
53.0,Other,3,386,3.0,Male,3,4,3.0,MARRIED,10,Yes,3,21.0,2.0,5.781406783104055,3,1.0,0
42.0,Sales ,1,387,2.0,Male,3,2,3.0,Married,8,No,4,20.0,3.0,20.277820119816766,16,11.0,0
29.0,Sales,2,388,2.0,Male,3,2,4.0,SINGLE,5,No,3,10.0,2.0,11.04223861527078,7,0.0,0
55.0,R&D Lab,20,389,2.0,Male,3,2,4.0,Married,9,Yes,3,12.0,3.0,10.695451748092635,7,0.0,0
26.0,Other,11,390,1.0,Male,3,2,1.0,Married,8,Yes,3,5.0,3.0,3.996215989318613,3,3.0,0
37.0,R&D Lab,1,391,3.0,Female,3,1,4.0,Single,1,No,3,17.0,3.0,17.533728086117375,12,5.0,0
44.0,Other,24,392,0.0,Male,3,1,3.0,Divorced,3,Yes,4,19.0,1.0,1.3557271325974134,0,0.0,1
38.0,R&D Lab,23,393,4.0,Male,3,2,4.0,Divorced,6,No,3,10.0,3.0,1.8553110264336543,2,1.0,0
26.0,Other,16,394,3.0,Male,3,1,2.0,Divorced,1,Yes,3,5.0,3.0,2.2923987402412425,2,7.0,1
28.0,Other,8,395,3.0,Female,3,1,4.0,Single,5,No,4,5.0,3.0,5.297700567855212,3,0.0,0
49.0,Other,10,396,3.0,Female,3,5,1.0,Single,5,Yes,3,22.0,3.0,1.960436138512752,2,1.0,0
101.73452058726788,ResDev,3,397,3.0,Male,3,2,2.0,Single,4,No,3,10.0,3.0,7.98926251881267,0,7.0,0
31.0,Sales ,5,399,3.0,Female,3,1,2.0,Divorced,2,No,3,2.0,2.0,1.6914547958565624,2,2.0,0
26.0,Saless,4,401,4.0,Male,2,2,4.0,Single,6,yes,3,8.0,3.0,7.370578979223902,7,7.0,1
37.0,Other,9,403,3.0,Male,3,1,4.0,Married,1,Yes,3,4.0,2.0,4.594400503826103,2,1.0,0
42.0,Sales ,26,404,3.0,female,3,4,2.0,Married,9,No,3,23.0,4.0,19.97934578470961,4,4.0,0
18.0,R&D Lab,3,405,3.0,Male,3,1,3.0,Single,2,No,3,0.0,3.0,0.0869831645847848,0,0.0,1
35.0,Sales,16,406,3.0,Male,3,3,2.0,Married,8,No,3,12.0,2.0,11.453935973621212,9,6.0,0
36.0,Other,18,407,3.0,Male,4,1,4.0,Married,3,No,3,4.0,3.0,0.9956047218483222,0,0.0,0
51.0,Other,2,408,4.0,Male,1,2,2.0,DIVORCED,9,No,3,13.0,3.0,4.225705599323749,1,1.0,0
41.0,Sales ,2,410,4.0,Male,3,4,2.0,Single,5,No,3,22.0,3.0,22.407925810244546,10,0.0,0
18.0,Sales,10,411,3.0,Female,2,1,3.0,Single,1,No,3,0.0,3.0,0.2833779634594131,0,0.0,0
28.0,R&D Lab,16,412,2.0,Male,4,2,1.0,Single,6,No,3,9.0,3.0,8.142990083094142,3,0.0,0
31.0,Sales,7,416,2.0,Male,4,2,4.0,Married,7,No,3,10.0,2.0,8.891556417687529,7,7.0,0
100.6532797269759,R&D,1,417,3.0,Male,4,3,4.0,Divorced,8,No,3,19.0,2.0,18.62098529900493,10,3.0,0
36.0,Other,24,419,2.0,Female,3,2,2.0,Married,6,No,3,11.0,3.0,8.957118415383583,8,0.0,0
32.0,Saless,7,420,4.0,Male,2,2,3.0,Married,6,No,3,13.0,2.0,12.545153524925771,8,4.0,0
38.0,Other,25,421,1.0,Female,0,3,2.0,Married,9,No,3,19.0,3.0,10.319311824918822,8,0.0,0
58.0,R&D,1,422,4.0,Male,1,2,3.0,Divorced,6,Yes,3,12.0,3.0,5.107930324094503,3,1.0,0
31.0,Other,5,423,3.0,Male,3,1,4.0,Married,4,Yes,3,6.0,3.0,5.854497831594417,2,0.0,0
104.17254316766191,Human Resources,2,424,1.0,Male,2,2,1.0,Married,7,No,3,9.0,3.0,2.493746502850361,2,1.0,0
137.38018900820975,Other,7,425,1.0,Male,3,3,1.0,Divorced,5,No,3,24.0,3.0,24.38210219400096,9,9.0,0
31.0,Other,2,426,5.0,Male,3,1,4.0,Divorced,2,Yes,3,3.0,1.0,2.0064757689770474,2,2.0,0
33.0,Other,5,428,4.0,Female,3,3,3.0,Married,10,No,3,12.0,3.0,9.562150629166378,6,8.0,0
39.0,Other,10,429,3.0,Male,3,4,1.0,Married,10,Yes,3,21.0,3.0,20.90101851564934,9,11.0,0
43.0,R&D Lab,10,430,3.0,Female,3,1,4.0,Single,2,No,3,9.0,3.0,8.238414047162054,7,1.0,0
49.0,Other,1,431,3.0,Female,2,4,3.0,Single,9,Yes,3,25.0,3.0,6.135209953495427,1,0.0,0
52.0,Other,8,433,3.0,Male,2,2,2.0,Married,8,No,3,11.0,2.0,8.620856979826172,2,7.0,1
74.36241852488294,Other,5,434,3.0,Female,3,1,2.0,Single,2,Yes,3,4.0,2.0,5.03352200087569,3,1.0,0
32.0,Sales,8,436,3.0,Female,2,2,2.0,Married,5,Yes,3,13.0,3.0,12.027530354814624,12,11.0,0
27.0,Sales,2,437,4.0,Male,3,2,3.0,Single,8,Yes,3,5.0,3.0,4.299892224493232,4,0.0,0
31.0,Sales,7,438,4.0,Male,3,2,4.0,Divorced,7,No,3,13.0,3.0,7.11483123211657,7,1.0,0
32.0,Other,2,439,1.0,Female,4,2,4.0,Single,5,No,3,10.0,2.0,6.708709542182533,7,0.0,0
28.0,Other,2,440,3.0,Male,1,1,4.0,Married,3,Yes,3,5.0,2.0,3.130453216915837,2,2.0,1
30.0,Other,28,441,4.0,Female,3,2,4.0,Married,5,No,3,11.0,3.0,9.964162981721282,8,1.0,0
31.0,Research and Dev,7,442,3.0,Mal,2,3,3.0,Married,8,No,4,10.0,3.0,9.488090740255473,9,8.0,0
39.0,Other,7,444,3.0,Male,2,5,4.0,Married,10,no,3,21.0,3.0,21.644203170089245,9,13.0,0
39.0,Sales,3,445,4.0,Female,3,2,3.0,Married,5,Yes,3,12.0,2.0,1.2322583026214249,0,0.0,1
33.0,Sales,10,446,0.0,Male,2,2,4.0,Single,4,No,3,9.0,2.0,6.720129012635864,7,0.0,0
118.34954208992949,R&D Lab,5,447,4.0,Male,5,5,3.0,Married,10,No,3,21.0,3.0,3.7525125573304106,2,1.0,0
43.0,Other,10,448,3.0,Female,2,2,3.0,Divorced,5,No,3,9.0,4.0,8.745797022553123,7,0.0,0
27.0,Sales,1,449,3.0,Male,3,2,2.0,Married,7,Yes,3,6.0,3.0,4.379079741647233,4,1.0,0
54.0,R&D,20,450,4.0,Female,5,2,3.0,Single,4,No,3,20.0,2.0,4.091755911543868,3,0.0,0
43.0,Other,7,451,3.0,Female,3,3,1.0,Married,8,No,3,10.0,2.0,1.176578811611333,0,0.0,0
45.0,Other,8,452,4.0,Male,3,2,4.0,Married,3,No,3,12.0,3.0,10.265958446109424,9,9.0,0
40.0,Sales,1,453,2.0,Male,1,2,4.0,Married,7,Yes,4,6.0,2.0,4.348175563326244,3,0.0,0
29.0,Other,8,454,3.0,Male,1,1,1.0,Married,1,Yes,3,7.0,2.0,7.258062364288845,7,0.0,1
29.0,Other,9,455,3.0,Male,2,1,4.0,Single,3,No,3,4.0,3.0,3.237746820724587,2,2.0,0
30.0,Sales ,5,456,4.0,Female,2,2,3.0,DIVORCED,7,No,3,10.0,3.0,9.713123099845918,9,1.0,0
86.28617878231722,Sales,8,458,2.0,Female,3,2,2.0,Married,5,No,3,8.0,3.0,7.659627862714723,7,0.0,0
37.0,Other,5,460,4.0,Male,3,2,4.0,Divorced,7,No,3,8.0,2.0,6.371182458129559,2,0.0,0
38.0,Other,15,461,3.0,Male,2,3,4.0,Divorced,9,Y,3,12.0,3.0,11.121728255349945,10,2.0,0
31.0,Other,7,462,0.0,Female,3,3,4.0,Single,7,Yes,3,11.0,2.0,11.410122869743129,9,4.0,0
29.0,Sales,10,463,4.0,Female,2,2,2.0,Divorced,8,Yes,3,7.0,3.0,6.1463614221862,7,1.0,0
35.0,Other,5,464,3.0,Male,3,3,2.0,Single,8,No,3,17.0,3.0,15.749606808791205,6,0.0,0
62.75665050133789,R&D,26,465,3.0,Male,3,1,4.0,DIVORCED,2,No,3,4.0,2.0,4.953509450955278,2,0.0,0
41.0,Other,6,466,4.0,Male,2,2,2.0,Single,5,Yes,3,8.0,3.0,5.27626657617372,4,1.0,0
47.0,Sales ,4,467,2.0,Male,3,2,3.0,Single,5,No,3,5.0,3.0,0.1477752254895763,0,0.0,0
42.0,Other,23,468,5.0,Female,3,4,4.0,Single,10,No,3,16.0,3.0,1.3539621834848372,0,0.0,0
29.0,Sales,2,469,4.0,Male,3,2,3.0,Married,4,No,3,4.0,2.0,5.104225262933091,3,0.0,0
117.82528213446452,Human Resources,2,470,3.0,Male,3,1,3.0,Divorced,2,Yes,3,4.0,3.0,3.999024771143514,2,1.0,0
32.0,Other,2,471,3.0,Female,3,1,2.0,Married,1,No,3,8.0,3.0,7.210239621343703,0,0.0,0
48.0,Sales,29,473,1.0,F,3,3,3.0,Married,10,No,4,15.0,1.0,0.0,0,0.0,0
37.0,Other,6,474,3.0,Male,4,2,1.0,Divorced,9,Yes,3,13.0,3.0,6.193294672224604,7,6.0,0
30.0,Sales,25,475,4.0,Female,3,2,3.0,Married,4,Yes,3,4.0,4.0,1.6264460555298683,2,2.0,0
26.0,Sales,1,476,3.0,Male,3,2,3.0,Married,5,No,3,8.0,3.0,8.02745964932613,7,7.0,0
42.0,Other,2,477,1.0,Male,2,2,4.0,Single,7,No,4,14.0,3.0,1.1210075720338983,0,0.0,0
21.0,Sales,1,478,3.0,Female,2,1,2.0,Single,1,Yes,3,3.0,3.0,2.2347606284063737,2,1.0,1
36.0,Sales,1,479,4.0,Female,3,2,4.0,Single,9,No,3,7.0,3.0,0.0663240868154453,0,0.0,0
36.0,Sales,3,481,1.0,Male,2,3,4.0,Married,8,No,3,16.0,3.0,12.617604306522274,9,1.0,0
57.0,Other,1,482,5.0,Male,3,2,3.0,Married,5,No,3,15.0,3.0,3.45808563280231,2,1.0,0
40.0,Other,10,483,3.0,Female,4,1,3.0,Married,1,Yes,3,10.0,3.0,7.545181455846823,7,1.0,0
21.0,Sales,9,484,3.0,Male,3,1,4.0,SINGLE,2,No,4,3.0,2.0,3.8529124296688426,2,2.0,0
33.0,Sales,5,485,5.0,Female,3,1,3.0,Single,2,Yes,3,1.0,3.0,0.983834874537443,0,3.0,1
37.0,Other,10,486,3.0,Female,3,1,1.0,Married,5,No,4,17.0,3.0,5.414076745195053,4,0.0,0
116.78639778375346,Other,7,487,3.0,Female,3,2,3.0,Married,5,No,3,7.0,4.0,1.5049474805248302,0,0.0,0
41.0,Sales,4,488,1.0,Male,3,2,2.0,Single,5,No,3,8.0,3.0,7.75157048366369,7,7.0,1
50.0,Research and Dev,10,491,4.0,Male,2,3,4.0,Single,9,No,3,20.0,3.0,4.193922440765233,3,1.0,0
135.33976089065035,Sales,22,492,3.0,Male,2,2,3.0,Married,5,Yes,3,8.0,3.0,6.329352562854877,4,1.0,1
31.0,Other,9,493,3.0,Male,2,1,2.0,Single,2,Yes,3,3.0,3.0,1.5454211914574378,2,2.0,0
21.0,Sales,12,494,3.0,Female,4,1,2.0,Single,6,No,3,1.0,3.0,1.8210480855537217,0,0.0,1
29.0,Other,23,495,3.0,Male,3,1,4.0,Single,5,No,3,6.0,3.0,2.980593858639987,2,1.0,0
35.0,R&D Lab,9,496,3.0,Male,2,2,2.0,Single,7,No,3,10.0,3.0,1.0435176140733362,1,0.0,0
27.0,Other,1,497,3.0,Male,3,1,2.0,Divorced,3,No,3,5.0,3.0,4.526329310028938,2,0.0,0
28.0,Sales,9,498,2.0,Male,3,2,4.0,Single,5,No,3,7.0,3.0,6.610286902061233,5,0.0,0
49.0,Other,7,499,2.0,Mal,2,3,3.0,SINGLE,9,No,4,26.0,3.0,3.901742699583996,2,0.0,0
51.0,Sales,14,500,3.0,Female,3,2,4.0,Married,8,No,3,18.0,2.0,7.027577938209306,7,0.0,0
36.0,Other,2,501,3.0,Female,3,1,3.0,Married,2,No,3,6.0,3.0,3.2528446048209863,2,2.0,0
116.97779099264656,Sales,19,502,1.0,Male,4,2,4.0,Single,5,Yes,3,9.0,2.0,4.490690275947756,2,0.0,1
55.0,ResDev,2,505,3.0,Female,3,4,4.0,Single,5,Yes,3,30.0,3.0,6.488098464077487,4,1.0,0
24.0,Sales,10,507,4.0,Female,3,2,3.0,Divorced,4,Yes,3,5.0,4.0,5.707125631306207,2,0.0,0
30.0,Sale Dept,2,508,3.0,Male,3,1,2.0,Married,2,No,3,1.0,3.0,0.7632056095114457,0,0.0,0
26.0,Other,3,510,3.0,Male,3,1,1.0,Single,3,No,4,7.0,3.0,6.013632352409439,4,10.0,1
22.0,Other,11,511,3.0,Female,3,1,2.0,Married,1,No,3,2.0,3.0,1.9324498460425312,1,1.0,0
106.91800250367396,Sales,2,513,2.0,Male,2,3,3.0,Married,8,No,3,10.0,3.0,10.853081986698855,9,9.0,0
30.0,R&D Lab,4,514,3.0,Male,3,1,4.0,Single,1,Yes,4,3.0,3.0,1.2585078650589805,0,0.0,1
37.0,ResDev,14,515,3.0,Female,3,1,1.0,Divorced,5,No,3,18.0,2.0,18.590987024310905,7,12.0,0
40.0,Sales,2,516,4.0,Female,3,2,2.0,Divorced,5,No,3,8.0,3.0,5.179085922680674,4,1.0,0
121.66492074298333,Other,1,517,3.0,Female,3,1,1.0,Divorced,2,No,3,8.0,3.0,4.944013739702691,2,1.0,0
37.0,Other,10,518,0.0,Male,3,2,2.0,Single,4,Yes,3,18.0,2.0,1.1632116825353571,0,0.0,0
43.0,R&D Lab,12,520,1.0,Male,2,4,2.0,DIVORCED,10,No,3,25.0,3.0,24.79652788306396,10,3.0,0
129.90875095589655,Other,2,521,2.0,Female,2,2,3.0,Married,3,No,4,20.0,3.0,0.2738979782645512,0,0.0,0
54.0,Other,5,522,1.0,Male,3,5,1.0,Married,10,No,3,24.0,2.0,4.406844287978325,2,1.0,0
34.0,Saless,4,523,3.0,Female,3,2,3.0,Married,7,No,3,6.0,3.0,2.249417775828457,2,1.0,0
31.0,Other,7,524,2.0,Female,3,2,1.0,Married,4,No,3,13.0,1.0,12.865582911602411,10,3.0,0
43.0,Other,21,525,3.0,Male,3,1,4.0,Married,4,no,4,8.0,3.0,2.780067856192291,2,1.0,0
43.0,Other,8,526,3.0,Female,3,2,3.0,Divorced,4,Yes,3,8.0,3.0,5.321676965527035,2,0.0,0
25.0,Sales,4,527,2.0,Female,2,2,4.0,Single,8,Yes,3,5.0,3.0,5.782352292466765,4,1.0,0
37.0,Other,25,529,2.0,Female,3,2,3.0,Married,4,Yes,3,15.0,3.0,13.602485323650374,11,10.0,0
31.0,Other,1,530,3.0,Male,2,1,1.0,Married,1,No,3,4.0,3.0,4.336212509447546,2,3.0,0
39.0,Other,1,531,2.0,Male,3,5,3.0,Divorced,10,Yes,3,21.0,3.0,20.68506417718961,8,1.0,0
56.0,Sales,6,532,3.0,Female,4,4,1.0,MARRIED,9,No,3,36.0,2.0,6.908265423201768,7,7.0,0
30.0,Sale,12,533,2.0,Female,3,2,3.0,Single,7,No,3,6.0,3.0,4.835363146472091,4,4.0,0
41.0,Saless,1,534,2.0,Male,4,3,1.0,Married,8,No,3,10.0,3.0,9.764859276635278,7,0.0,0
28.0,Research and Dev,17,536,3.0,Male,3,2,1.0,Divorced,4,No,3,10.0,3.0,9.79877444568658,0,1.0,0
25.0,Other,3,538,3.0,Male,3,1,1.0,Married,3,No,3,6.0,3.0,1.785430982466205,2,8.0,1
52.0,Other,3,543,4.0,Male,2,3,3.0,Married,9,Yes,3,28.0,3.0,4.763286903649752,4,0.0,0
45.0,Other,10,544,3.0,Male,3,1,4.0,Married,2,No,4,8.0,2.0,2.475941509014277,2,0.0,0
52.0,Other,4,546,4.0,Female,3,4,4.0,Married,10,No,3,31.0,1.0,4.472681555566954,2,1.0,0
42.0,Other,29,547,1.0,Female,3,2,3.0,Divorced,4,No,3,19.0,3.0,4.6352629488480845,4,0.0,0
30.0,Other,2,548,3.0,Female,1,2,4.0,SINGLE,9,No,4,11.0,3.0,4.208296639480244,4,0.0,0
60.0,Other,7,549,1.0,Female,3,5,1.0,Married,10,No,3,33.0,1.0,29.707741401255426,8,11.0,0
46.0,R&D Lab,18,550,3.0,Female,3,2,3.0,Divorced,8,No,3,19.0,2.0,9.601748520671206,7,0.0,0
42.0,Research and Dev,28,551,4.0,Female,2,2,4.0,Married,4,No,3,7.0,4.0,6.330387615861071,5,0.0,0
24.0,Sales,1,554,3.0,Female,3,1,2.0,Single,7,Y,3,6.0,3.0,5.237659430106153,3,1.0,1
34.0,Sales,6,555,3.0,Female,1,1,3.0,Divorced,1,No,3,3.0,2.0,2.6594193105453856,2,4.0,1
38.0,Other,2,556,3.0,Male,3,1,4.0,Married,3,Yes,4,1.0,3.0,0.894991650812453,0,0.0,0
40.0,Sales,2,558,3.0,Female,3,5,3.0,Married,10,No,3,21.0,3.0,19.526230106357044,15,1.0,0
26.0,Other,23,560,3.0,Female,3,1,4.0,Divorced,5,No,4,3.0,1.0,2.222125012064186,2,0.0,0
30.0,Other,3,562,3.0,Male,3,1,4.0,Married,4,No,3,9.0,1.0,3.60768217760895,3,1.0,0
29.0,Other,3,564,2.0,Male,2,3,3.0,Married,9,No,3,10.0,3.0,10.08067661293945,2,0.0,0
29.0,Other,25,565,3.0,Female,2,1,2.0,Married,5,No,3,6.0,4.0,2.3877362862444573,2,1.0,1
19.0,Human Resources,2,566,3.0,Male,2,1,4.0,Single,2,No,3,1.0,4.0,1.2358440525989205,0,0.0,1
30.0,Sales,22,567,3.0,Female,3,3,1.0,Married,8,No,3,10.0,3.0,8.235117848413596,8,7.0,0
57.0,Sales,29,568,1.0,Male,2,4,4.0,Divorced,9,No,3,32.0,2.0,1.5194130725559645,0,0.0,0
50.0,Other,29,569,2.0,Male,2,4,3.0,Married,10,No,3,28.0,3.0,26.650891985842325,10,15.0,0
30.0,Other,2,571,3.0,Female,3,1,4.0,Single,2,No,3,12.0,2.0,10.546548252929124,7,6.0,0
60.0,Sales,28,573,3.0,Female,2,3,1.0,Married,8,No,3,22.0,4.0,17.639683882348407,13,13.0,0
47.0,Other,2,574,1.0,Female,3,2,4.0,Divorced,8,No,3,20.0,3.0,5.039204461253038,0,0.0,0
46.0,Other,2,575,1.0,Male,3,4,3.0,Married,10,No,3,26.0,1.0,2.257649214241464,2,0.0,0
35.0,Other,22,577,3.0,Male,1,1,3.0,Single,4,No,3,6.0,3.0,4.981482043140441,4,4.0,0
54.0,Other,8,578,3.0,Female,3,2,3.0,Single,5,No,3,19.0,3.0,1.2147241226918348,0,0.0,0
34.0,R&D,2,579,3.0,Male,2,1,3.0,Divorced,2,No,3,14.0,3.0,7.553661948121808,3,5.0,0
46.0,Sales,10,580,3.0,Female,2,3,4.0,Married,8,Yes,3,15.0,3.0,3.087978328610622,2,1.0,0
95.8735984402612,R&D,9,581,3.0,Male,3,3,2.0,Divorced,9,No,4,13.0,4.0,12.330185750903103,8,0.0,0
33.0,Other,15,582,2.0,Male,3,3,3.0,Married,9,Yes,3,15.0,4.0,7.074445113826112,6,7.0,1
114.85094226262952,Other,10,584,3.0,Male,1,1,4.0,Divorced,7,No,3,8.0,3.0,3.46987086302694,3,1.0,1
98.95035374953652,Sales,7,585,3.0,Male,3,1,2.0,Single,3,No,3,4.0,3.0,2.441027421816525,2,1.0,0
35.0,Other,16,586,4.0,Male,3,3,3.0,Married,8,Yes,3,10.0,3.0,7.318648198230011,7,0.0,0
31.0,Other,20,587,1.0,Male,3,3,3.0,Married,8,No,3,12.0,3.0,0.0443731600529879,0,0.0,1
34.0,Human Resources,23,590,2.0,Female,3,3,1.0,Divorced,8,Yes,3,11.0,3.0,2.7164184160323024,2,0.0,1
42.0,Other,5,591,5.0,Male,3,1,3.0,Married,1,No,3,8.0,3.0,2.5644443715234537,2,2.0,0
36.0,Sales,10,592,2.0,Male,3,3,4.0,Single,5,No,3,10.0,2.0,11.128242007713771,3,9.0,0
22.0,Research and Dev,4,593,3.0,Male,2,1,3.0,Single,5,No,3,4.0,3.0,1.7132074208299528,2,1.0,1
48.0,Sales,2,595,2.0,Female,3,2,4.0,Married,3,No,3,14.0,3.0,9.543052763384829,7,6.0,0
